data_year,suspect_using_id,offense_id
2024,4,231461991
2024,4,233638846
2024,4,233638847
2024,3,233638848
2024,3,233638849
2024,3,233638850
2024,4,231461992
2024,4,231461993
2024,3,231461994
2024,4,231461995
2024,4,233638851
2024,3,233638852
2024,1,233638853
2024,4,233638854
2024,4,233638855
2024,3,233638856
2024,3,233638857
2024,3,233638858
2024,4,231461996
2024,4,233638859
2024,4,231461997
2024,4,246859465
2024,4,246859466
2024,4,233638860
2024,4,231461998
2024,4,231461999
2024,4,233638861
2024,4,231462000
2024,4,231462001
2024,4,233638862
2024,4,233638863
2024,4,233638864
2024,3,233638865
2024,4,236989989
2024,4,233638866
2024,4,233638867
2024,3,233638868
2024,1,233638869
2024,1,231462002
2024,4,233638870
2024,4,233638871
2024,3,233638872
2024,4,233638874
2024,4,233638875
2024,4,233638876
2024,1,233638877
2024,4,233638878
2024,4,233638879
2024,4,233638880
2024,3,233638881
2024,3,233638882
2024,4,233638883
2024,4,231462003
2024,4,234903893
2024,4,233638884
2024,4,233638885
2024,4,233638886
2024,3,233638887
2024,4,233638888
2024,4,233638889
2024,4,233638890
2024,4,233638891
2024,3,233638892
2024,3,233638893
2024,4,233638894
2024,3,233638895
2024,3,233638896
2024,3,233638897
2024,3,233638898
2024,4,233638899
2024,4,233638900
2024,4,233638901
2024,4,233638902
2024,4,233638903
2024,4,233638904
2024,4,236989992
2024,4,233638905
2024,4,233638906
2024,4,233638907
2024,4,233638908
2024,4,233638909
2024,4,233638910
2024,4,233638911
2024,4,233638912
2024,4,233638913
2024,4,233638917
2024,3,233638918
2024,3,233638919
2024,3,233638920
2024,3,233638921
2024,4,233638923
2024,4,233638924
2024,4,233638925
2024,4,233638927
2024,3,233638928
2024,4,233638931
2024,4,233638932
2024,3,233638933
2024,3,233638939
2024,4,233638941
2024,4,233638942
2024,4,233638943
2024,4,233638945
2024,4,233638947
2024,4,233638950
2024,4,233638951
2024,4,233638952
2024,4,233638953
2024,4,233638954
2024,4,233638958
2024,4,234903894
2024,4,234903895
2024,4,233638960
2024,4,233638961
2024,4,233638963
2024,4,233638965
2024,4,238747246
2024,4,238747247
2024,4,233638968
2024,4,233638970
2024,4,233638973
2024,3,233638974
2024,3,233638976
2024,4,233638979
2024,4,233638981
2024,4,233638982
2024,4,233638983
2024,3,233638984
2024,4,233638986
2024,4,233638988
2024,4,233638989
2024,4,238747250
2024,1,233638994
2024,3,233638994
2024,1,233638995
2024,3,233638995
2024,4,233638996
2024,4,233638998
2024,4,233639000
2024,4,233639002
2024,4,233639003
2024,3,240645601
2024,4,238747252
2024,4,233639004
2024,4,233639009
2024,4,233639010
2024,4,233639011
2024,4,233639012
2024,4,233639015
2024,3,233639018
2024,4,234903896
2024,3,233639021
2024,1,233639023
2024,1,233639024
2024,4,233639026
2024,4,233639027
2024,4,238747254
2024,4,238747255
2024,4,233639031
2024,4,233639032
2024,4,233639034
2024,4,233639035
2024,4,233639037
2024,4,233639039
2024,4,233639040
2024,4,236989994
2024,4,234903897
2024,3,234903898
2024,3,234903899
2024,4,233639044
2024,4,233639046
2024,4,233639047
2024,4,233639048
2024,4,236989996
2024,4,233639053
2024,4,233639054
2024,4,233639057
2024,4,233639059
2024,4,233639061
2024,4,233639062
2024,4,233637874
2024,4,233637876
2024,3,233637878
2024,4,233637880
2024,4,233637881
2024,4,233637883
2024,4,233637885
2024,4,233637886
2024,4,233637888
2024,4,236989998
2024,4,233637889
2024,4,233637891
2024,4,233637894
2024,4,233637896
2024,4,233637897
2024,4,233637898
2024,4,234903901
2024,4,233637900
2024,4,233637902
2024,3,233637904
2024,4,236990000
2024,1,233637905
2024,3,233637905
2024,4,233637907
2024,4,234903902
2024,4,233637912
2024,3,234903903
2024,4,233637913
2024,4,233637915
2024,4,233637917
2024,4,233637919
2024,4,233637920
2024,3,233637922
2024,3,233637923
2024,4,233637925
2024,4,233637927
2024,4,233637929
2024,3,233637931
2024,3,233637932
2024,2,233637934
2024,4,233637935
2024,4,233637937
2024,4,234903904
2024,4,233637939
2024,4,233637941
2024,4,233637942
2024,4,233637944
2024,4,233637946
2024,4,233637947
2024,4,236990002
2024,4,233637949
2024,4,233637950
2024,4,233637952
2024,3,233637953
2024,4,233637955
2024,4,233637956
2024,4,233637958
2024,4,233637960
2024,4,233637962
2024,4,233637963
2024,4,233637965
2024,4,233637967
2024,4,233637968
2024,4,233637969
2024,1,233637971
2024,1,233637972
2024,4,233637973
2024,4,233637975
2024,4,233637976
2024,3,233637977
2024,4,233637979
2024,4,233637981
2024,4,233637982
2024,4,233637983
2024,4,233637984
2024,4,233637986
2024,4,233637987
2024,4,233637989
2024,4,233637990
2024,4,233637992
2024,4,233637993
2024,4,233637994
2024,4,233637996
2024,4,234903906
2024,1,233637999
2024,3,233638001
2024,3,233638002
2024,3,233638004
2024,3,233639601
2024,1,233639603
2024,3,233639603
2024,4,233639604
2024,4,233639606
2024,4,233639607
2024,4,233639608
2024,4,233639611
2024,4,233639612
2024,4,233639614
2024,4,233639615
2024,4,233639617
2024,4,233639618
2024,4,233639620
2024,1,233639621
2024,3,233639621
2024,4,233639623
2024,4,233639624
2024,1,233639626
2024,4,233639628
2024,4,233639629
2024,4,233639631
2024,4,233639632
2024,4,233639634
2024,4,233639636
2024,4,233639638
2024,4,233639639
2024,4,233639641
2024,4,233639642
2024,2,233639644
2024,4,233639646
2024,1,233639648
2024,3,233639648
2024,1,233639649
2024,3,233639649
2024,4,233639650
2024,4,233639653
2024,4,233639654
2024,4,233639656
2024,4,233639660
2024,4,233639661
2024,4,233639663
2024,4,233639665
2024,4,233639668
2024,4,233639669
2024,4,233639671
2024,4,233639673
2024,4,233639674
2024,4,233639676
2024,4,233639678
2024,4,233639679
2024,4,233639680
2024,4,233639682
2024,4,233639685
2024,4,233639686
2024,4,233639688
2024,4,233639690
2024,4,233639691
2024,1,233639693
2024,1,233639694
2024,4,233639696
2024,4,233639697
2024,4,233639699
2024,4,233639701
2024,4,233639705
2024,4,233639706
2024,4,233639707
2024,1,233639709
2024,1,233639710
2024,4,233639712
2024,4,233639713
2024,4,233639716
2024,1,233639717
2024,3,233639717
2024,4,233639720
2024,4,233639723
2024,4,233639724
2024,4,233639728
2024,4,233639729
2024,1,233639731
2024,3,233639731
2024,4,233639732
2024,4,233639734
2024,4,233639737
2024,4,233639738
2024,4,233639740
2024,4,233639743
2024,1,233639744
2024,4,233639746
2024,4,233639748
2024,4,233639750
2024,4,233639752
2024,4,233639754
2024,4,233639757
2024,4,233639758
2024,4,233639760
2024,4,233639761
2024,4,233639762
2024,4,233639765
2024,4,233639768
2024,4,233639769
2024,4,233639771
2024,4,233639772
2024,4,233639775
2024,4,233639776
2024,4,233639778
2024,4,233639780
2024,4,233639781
2024,4,233639782
2024,4,233639785
2024,4,233639786
2024,4,233639787
2024,4,233639789
2024,4,233639792
2024,4,233639794
2024,4,233639795
2024,4,233639799
2024,4,233639802
2024,4,233639803
2024,4,233639806
2024,4,233639807
2024,4,233639809
2024,4,233639811
2024,4,233639814
2024,4,233639815
2024,4,233639816
2024,4,233639818
2024,4,233639819
2024,4,233639820
2024,4,233639823
2024,4,233639825
2024,4,233639826
2024,3,233639828
2024,4,233639829
2024,4,233639831
2024,4,233639833
2024,4,233639834
2024,4,233639839
2024,4,233639842
2024,4,233639843
2024,4,233639844
2024,4,233639847
2024,4,233639849
2024,4,233639851
2024,4,233639852
2024,4,233639853
2024,4,233639854
2024,4,233639856
2024,4,233639857
2024,4,233639860
2024,4,233639861
2024,2,233639862
2024,4,233639864
2024,4,233639866
2024,4,233639867
2024,4,233639869
2024,4,233639871
2024,4,233639872
2024,4,233639874
2024,4,233639875
2024,4,233639877
2024,4,233639879
2024,4,233639880
2024,4,233639882
2024,4,233639884
2024,4,233639885
2024,4,233639887
2024,4,233639889
2024,4,233639890
2024,4,233639891
2024,4,233639893
2024,4,233639895
2024,4,233639896
2024,4,233639898
2024,4,233639900
2024,4,233639902
2024,4,233639903
2024,4,233639905
2024,4,233639907
2024,1,233639909
2024,4,233639910
2024,4,233639912
2024,4,233639914
2024,4,233639916
2024,4,233639917
2024,4,233639919
2024,4,233639921
2024,4,233639922
2024,4,233639924
2024,4,233639926
2024,4,233639928
2024,4,233639929
2024,4,233639930
2024,4,233639932
2024,4,233639933
2024,4,233639935
2024,4,233639936
2024,4,233639938
2024,2,233639939
2024,4,233639941
2024,4,233639945
2024,2,233639947
2024,4,233639948
2024,4,233639950
2024,4,233639952
2024,4,233639954
2024,4,233639955
2024,4,233639957
2024,4,233639959
2024,4,233639960
2024,4,233639962
2024,4,233639964
2024,4,233639966
2024,4,233639967
2024,4,233639969
2024,4,233639970
2024,4,233639971
2024,4,233639973
2024,4,233639975
2024,4,233639977
2024,4,233639978
2024,4,233639980
2024,4,233639982
2024,4,233639983
2024,4,233639985
2024,4,233639987
2024,4,233639989
2024,4,233639990
2024,4,233639992
2024,4,233639993
2024,3,233639995
2024,4,233639997
2024,4,233639999
2024,1,233640000
2024,3,233640000
2024,4,233640002
2024,4,233640003
2024,4,233640005
2024,4,233640007
2024,4,233640008
2024,4,233640010
2024,4,233640012
2024,4,233640013
2024,4,233640015
2024,4,233640017
2024,4,233640019
2024,4,233640020
2024,4,233640022
2024,4,233640024
2024,4,233640026
2024,4,233640028
2024,4,233640030
2024,4,233640032
2024,4,233640033
2024,4,233640035
2024,4,233640037
2024,1,233640039
2024,1,233640040
2024,4,233640041
2024,4,233640043
2024,4,233640045
2024,4,233640047
2024,4,233640048
2024,4,233640050
2024,4,233640052
2024,4,233640054
2024,1,233640055
2024,3,233640055
2024,4,233640057
2024,4,233640059
2024,4,233640061
2024,4,233640062
2024,4,233640065
2024,4,233640067
2024,4,233640069
2024,4,233640070
2024,4,233640072
2024,4,233640074
2024,4,233640076
2024,4,233640077
2024,4,233640078
2024,4,233640080
2024,4,233640081
2024,4,233640083
2024,4,233640085
2024,4,233640088
2024,4,233640089
2024,4,233640091
2024,4,233640093
2024,1,233640095
2024,4,233640097
2024,4,233640098
2024,4,233640100
2024,4,233640103
2024,4,233640105
2024,4,233640106
2024,4,233640108
2024,4,233640110
2024,4,233640114
2024,4,233640115
2024,4,233640116
2024,4,233640118
2024,4,233640119
2024,4,233640121
2024,4,235921774
2024,4,235921775
2024,4,235921776
2024,4,233640126
2024,4,233640128
2024,4,233640131
2024,3,233640132
2024,4,233640134
2024,4,233640136
2024,4,233640137
2024,4,233640138
2024,4,233640139
2024,4,233640140
2024,4,233640143
2024,4,233640144
2024,4,233640145
2024,4,233640147
2024,4,233640148
2024,4,233640149
2024,4,233640150
2024,4,233640151
2024,4,233640153
2024,4,233640154
2024,4,233640155
2024,4,233640157
2024,1,233640158
2024,4,233640159
2024,4,233640162
2024,4,233640163
2024,1,233640164
2024,4,233640165
2024,4,233640167
2024,1,233640168
2024,4,233640169
2024,4,233640170
2024,4,233640172
2024,4,233640173
2024,4,233640174
2024,4,233640175
2024,4,233640176
2024,4,233640178
2024,4,233640179
2024,4,234067736
2024,4,233640182
2024,4,233640184
2024,4,233640185
2024,4,233640186
2024,4,233640187
2024,4,233640189
2024,4,233640190
2024,4,233640191
2024,4,233640192
2024,4,233640193
2024,4,233640195
2024,4,233640196
2024,4,233640197
2024,4,233640199
2024,1,233640200
2024,4,233640201
2024,4,233640202
2024,4,233640203
2024,4,233640205
2024,4,233640206
2024,1,233640207
2024,4,233640210
2024,4,233640211
2024,4,233640213
2024,4,233640214
2024,4,233640216
2024,4,233640217
2024,4,233640221
2024,4,233640222
2024,4,233640223
2024,4,233640225
2024,4,233640227
2024,4,233640228
2024,4,233640230
2024,4,233640232
2024,4,233640233
2024,4,233640234
2024,4,233640236
2024,4,233640237
2024,4,233640239
2024,4,233640241
2024,3,233640244
2024,4,233640245
2024,4,233640247
2024,4,233640249
2024,4,233640250
2024,4,233640254
2024,4,233640256
2024,4,233640258
2024,1,233640261
2024,1,233640262
2024,4,233640263
2024,4,233640266
2024,4,233640268
2024,4,233640270
2024,4,233640271
2024,4,233640273
2024,3,233640274
2024,4,233640276
2024,4,233640278
2024,4,233640280
2024,4,233640281
2024,4,233640284
2024,3,233638005
2024,4,233638007
2024,4,233638008
2024,4,233638009
2024,3,233638011
2024,3,233638012
2024,4,244709864
2024,4,234903907
2024,1,233638014
2024,4,233638016
2024,4,233638017
2024,4,233638019
2024,4,233638021
2024,4,233638023
2024,4,233638024
2024,4,233638029
2024,3,233638031
2024,3,233638032
2024,4,233638033
2024,4,233638035
2024,4,233638037
2024,4,233638039
2024,4,233638041
2024,4,233638042
2024,4,233638044
2024,4,233638046
2024,4,233638047
2024,4,233638049
2024,4,233638050
2024,4,234903908
2024,4,234903909
2024,4,234903910
2024,4,233638054
2024,4,233638055
2024,4,233638057
2024,4,233638059
2024,4,233638060
2024,3,233638062
2024,3,233638063
2024,2,238747257
2024,2,238747258
2024,2,238747259
2024,3,233638067
2024,4,233638069
2024,4,233638071
2024,4,233638073
2024,4,233638074
2024,4,233638076
2024,4,234903911
2024,4,233638078
2024,4,233638079
2024,4,233638081
2024,4,233638083
2024,4,233638086
2024,3,233638088
2024,1,233638090
2024,4,233638091
2024,4,233638092
2024,4,233638093
2024,4,233638095
2024,4,233638097
2024,4,233638099
2024,4,233638100
2024,4,233638102
2024,4,233638103
2024,1,233638105
2024,3,233638105
2024,4,233638107
2024,4,242854533
2024,4,233638110
2024,4,234903912
2024,4,233638112
2024,4,233638113
2024,4,233638114
2024,4,233638118
2024,4,233638119
2024,3,233638120
2024,4,233638122
2024,4,233638124
2024,4,233638125
2024,4,233638127
2024,4,233638129
2024,4,233638130
2024,4,233638132
2024,4,233638133
2024,4,233638135
2024,4,233638136
2024,4,233638138
2024,4,233638139
2024,4,244709866
2024,4,234903913
2024,4,233638143
2024,3,233638144
2024,3,233638146
2024,4,233638148
2024,4,233638150
2024,4,233638151
2024,4,233638153
2024,4,233638158
2024,4,233638159
2024,4,233638161
2024,4,233638163
2024,4,234903914
2024,4,233638164
2024,4,234903915
2024,4,234903916
2024,4,234903917
2024,4,233638166
2024,4,233638168
2024,4,233638170
2024,4,233638171
2024,4,233638173
2024,3,233638175
2024,4,233638177
2024,4,233638178
2024,4,236990004
2024,4,233638181
2024,4,236990006
2024,4,236990007
2024,4,233638186
2024,4,234903918
2024,4,233638187
2024,3,233638189
2024,3,233638190
2024,3,233638192
2024,3,233638193
2024,4,233638195
2024,4,233638196
2024,4,233638197
2024,4,233638199
2024,4,233638201
2024,3,233638203
2024,3,233638206
2024,3,233638207
2024,3,233638208
2024,3,233638211
2024,4,240645602
2024,4,233638213
2024,4,233638215
2024,4,233638216
2024,4,233638218
2024,4,233638219
2024,4,233638221
2024,4,233638222
2024,4,233638224
2024,4,233638226
2024,4,233638227
2024,3,233638228
2024,3,233638229
2024,4,233638231
2024,4,234903919
2024,4,233638234
2024,4,233638235
2024,4,233638237
2024,4,233638239
2024,4,233638240
2024,4,234903920
2024,4,233638242
2024,3,234903921
2024,4,233638243
2024,4,233638244
2024,4,246859467
2024,4,234903922
2024,4,236990009
2024,4,233638249
2024,4,233638251
2024,4,233638253
2024,3,233638255
2024,4,234903923
2024,4,233638256
2024,4,233638260
2024,4,233638262
2024,3,233638264
2024,4,233638265
2024,4,233638267
2024,3,233638269
2024,3,233638270
2024,3,233638272
2024,4,233638274
2024,4,240645603
2024,4,233638276
2024,1,234903924
2024,3,234903925
2024,4,233638278
2024,4,233638279
2024,4,233638281
2024,4,233638285
2024,4,233638286
2024,4,233638289
2024,4,233638291
2024,4,233638292
2024,4,233638295
2024,4,234903926
2024,4,233638296
2024,4,233638299
2024,4,234903927
2024,3,233638303
2024,4,234903928
2024,4,233638304
2024,4,233638305
2024,4,233638308
2024,3,233638311
2024,4,233638312
2024,4,233638316
2024,4,233638319
2024,4,233638322
2024,4,233638323
2024,4,233638325
2024,4,233638326
2024,3,234903929
2024,4,233638328
2024,4,233638330
2024,4,233638331
2024,4,233638332
2024,3,233638334
2024,4,233638337
2024,4,233638338
2024,4,233638339
2024,4,233638342
2024,3,233638344
2024,3,233638345
2024,4,233638347
2024,4,233638348
2024,4,233638349
2024,4,233638351
2024,4,233638353
2024,4,233638356
2024,4,233638357
2024,4,234903930
2024,4,233638359
2024,4,233638360
2024,3,246859468
2024,3,246859469
2024,4,233638365
2024,4,233638366
2024,3,233638367
2024,4,236990013
2024,4,236990014
2024,4,233638372
2024,3,233638373
2024,4,236990017
2024,4,233638377
2024,1,233638379
2024,1,233638380
2024,4,234903931
2024,4,234903932
2024,4,234903933
2024,4,234903934
2024,4,233638383
2024,4,242854534
2024,4,233638384
2024,4,233638386
2024,4,233638388
2024,4,233638391
2024,4,233638392
2024,3,233638394
2024,4,234903935
2024,4,233638395
2024,4,233638396
2024,3,233638397
2024,3,233638398
2024,1,236990019
2024,3,236990019
2024,1,236990020
2024,3,236990020
2024,3,233638402
2024,3,233638403
2024,4,233638404
2024,4,233638405
2024,4,233638407
2024,4,238747262
2024,4,234903936
2024,4,234903937
2024,4,233638412
2024,4,233638414
2024,4,233638415
2024,4,233638417
2024,4,233638420
2024,4,233638421
2024,4,233638424
2024,4,233638425
2024,4,234903939
2024,4,234903940
2024,4,233638427
2024,1,234903941
2024,3,234903941
2024,4,233638429
2024,4,234903942
2024,4,236990022
2024,4,233638431
2024,4,233638433
2024,4,233638434
2024,4,233638435
2024,4,238747263
2024,4,233638437
2024,4,238747268
2024,4,234903943
2024,4,233638439
2024,4,233638440
2024,3,233638442
2024,3,233638443
2024,4,233638445
2024,4,233638447
2024,4,234903944
2024,3,233638449
2024,3,233638450
2024,4,233638451
2024,4,233638452
2024,4,246859470
2024,4,246859471
2024,3,240645604
2024,2,233638454
2024,2,233638455
2024,4,233638457
2024,4,233638458
2024,4,233638459
2024,4,234903947
2024,4,233638461
2024,3,233638463
2024,4,234903948
2024,4,233638465
2024,3,234903949
2024,4,233638466
2024,4,234903950
2024,4,233638469
2024,4,236990025
2024,4,236990026
2024,4,233638473
2024,4,234903951
2024,4,234903952
2024,4,233638475
2024,4,233638476
2024,4,234903953
2024,4,233638478
2024,4,233638479
2024,4,234903954
2024,4,234903955
2024,4,234903956
2024,4,234903957
2024,1,233638480
2024,1,233638481
2024,1,233638482
2024,4,233638484
2024,4,233638485
2024,4,234903958
2024,4,234903959
2024,4,234903960
2024,4,233638488
2024,4,233638489
2024,4,233638491
2024,4,242854535
2024,3,234903961
2024,4,236990028
2024,4,234903962
2024,4,233638496
2024,4,234903963
2024,4,233638501
2024,4,233638503
2024,4,233638504
2024,4,233638506
2024,1,233638509
2024,1,233638510
2024,4,234903964
2024,4,233638511
2024,4,233638513
2024,4,233638515
2024,4,233638516
2024,4,233638518
2024,4,233638520
2024,4,233638522
2024,1,233638523
2024,3,234903965
2024,3,233638525
2024,4,233638527
2024,4,233638529
2024,4,234903966
2024,3,233638530
2024,3,233638531
2024,4,233638534
2024,4,234903967
2024,4,233638537
2024,4,233638540
2024,4,233638542
2024,4,234903968
2024,3,234903969
2024,3,234903970
2024,4,234903971
2024,4,234903972
2024,4,234903973
2024,4,234903974
2024,4,234903975
2024,4,236990030
2024,4,234903976
2024,4,234903977
2024,4,234903978
2024,4,234903979
2024,4,234903980
2024,4,234903981
2024,4,233638544
2024,4,234903982
2024,4,234903983
2024,4,236990031
2024,4,236990032
2024,4,234903985
2024,4,234903986
2024,4,233638545
2024,3,233638546
2024,4,233638549
2024,4,233638550
2024,4,236990033
2024,4,234903987
2024,4,234903988
2024,3,234903989
2024,3,234903990
2024,4,234903991
2024,3,234903992
2024,3,234903993
2024,3,234903994
2024,3,234903995
2024,4,234903996
2024,4,233638554
2024,4,233638555
2024,3,233638556
2024,4,234903997
2024,4,234903998
2024,4,234903999
2024,1,234904000
2024,4,234904001
2024,4,234904002
2024,4,234904003
2024,4,234904004
2024,4,234904005
2024,4,234904006
2024,4,234904007
2024,4,234904008
2024,4,234904009
2024,4,234904010
2024,4,234904011
2024,4,234904012
2024,4,234904013
2024,4,234904014
2024,4,234904015
2024,1,234904016
2024,1,234904017
2024,1,234904018
2024,3,234904019
2024,4,234904020
2024,3,234904021
2024,3,234904022
2024,4,234904023
2024,4,234904024
2024,4,234904025
2024,3,234904026
2024,4,234904027
2024,4,234904028
2024,4,246859472
2024,4,234904029
2024,4,234904030
2024,4,234904031
2024,4,234904032
2024,3,234904033
2024,3,234904034
2024,4,234904035
2024,4,234904036
2024,3,234904037
2024,4,234904038
2024,4,242854536
2024,4,238747270
2024,3,234904039
2024,3,234904040
2024,4,234904041
2024,4,234904042
2024,4,234904043
2024,4,234904044
2024,4,234904045
2024,4,234904046
2024,4,234904047
2024,4,234904048
2024,4,234904049
2024,4,234904050
2024,4,240645605
2024,1,234904051
2024,4,234904052
2024,3,234904053
2024,4,234904054
2024,4,234904055
2024,4,234904056
2024,4,236990034
2024,4,234904057
2024,1,234904058
2024,4,236990035
2024,4,234904060
2024,4,234904061
2024,1,234904062
2024,4,234904063
2024,3,238747272
2024,1,234904064
2024,3,234904064
2024,4,234904065
2024,4,234904066
2024,4,234904067
2024,4,234904068
2024,3,234904069
2024,3,234904070
2024,4,234904071
2024,4,234904072
2024,4,234904073
2024,4,234904074
2024,4,236990036
2024,4,234904075
2024,4,234904076
2024,4,234904077
2024,4,234904078
2024,4,234904079
2024,4,234904080
2024,4,234904081
2024,4,234904082
2024,4,234904083
2024,4,238747274
2024,4,234904084
2024,4,234904085
2024,4,234904086
2024,1,234904087
2024,4,234904088
2024,3,234904089
2024,4,234904090
2024,3,234904091
2024,4,234904092
2024,4,234904093
2024,4,234904094
2024,4,234904095
2024,3,234904096
2024,3,234904097
2024,4,234904098
2024,4,234904099
2024,3,234904100
2024,4,234904101
2024,4,238747275
2024,4,234904102
2024,4,234904103
2024,4,234904104
2024,4,234904105
2024,4,234904106
2024,3,234904107
2024,4,234904108
2024,4,234904109
2024,4,234904110
2024,4,234904111
2024,4,234904112
2024,4,234904113
2024,4,234904114
2024,4,234904115
2024,4,236990038
2024,4,234904116
2024,4,234904117
2024,1,234904118
2024,3,234904118
2024,1,234904119
2024,3,234904119
2024,1,234904120
2024,3,234904121
2024,3,234904122
2024,4,234904123
2024,4,234904124
2024,4,234904125
2024,3,234904126
2024,3,234904127
2024,3,234904128
2024,4,234904129
2024,4,234904130
2024,4,234904131
2024,4,234904132
2024,4,234904133
2024,4,234904134
2024,4,234904135
2024,4,234904136
2024,4,234904137
2024,4,234904138
2024,4,234904139
2024,4,234904140
2024,4,234904141
2024,4,236990040
2024,4,234904142
2024,4,234904143
2024,4,234904144
2024,4,234904145
2024,4,234904146
2024,4,234904147
2024,4,234904148
2024,3,234904149
2024,3,234904150
2024,3,234904151
2024,4,234904152
2024,4,234904153
2024,4,234904154
2024,4,234904155
2024,4,234904156
2024,4,234904157
2024,4,234904158
2024,4,234904159
2024,4,234904160
2024,4,234904161
2024,4,234904162
2024,4,234904163
2024,4,234904164
2024,4,234904165
2024,4,234904166
2024,1,234904167
2024,4,234904168
2024,4,234904169
2024,4,234904170
2024,4,234904171
2024,4,234904172
2024,4,234904173
2024,4,236990042
2024,3,234904175
2024,4,236990044
2024,4,234904176
2024,1,234904177
2024,1,234904178
2024,4,234904179
2024,4,242854539
2024,3,242854540
2024,4,234904181
2024,4,242854542
2024,4,234904183
2024,4,234904184
2024,4,234904185
2024,4,234904186
2024,4,234904187
2024,4,234904188
2024,3,234904189
2024,3,234904190
2024,1,234904191
2024,1,234904192
2024,1,234904194
2024,1,234904195
2024,4,234904196
2024,4,234904197
2024,4,234904198
2024,4,234904199
2024,3,234904200
2024,4,234904201
2024,4,234904202
2024,3,234904203
2024,3,234904204
2024,3,234904205
2024,4,234904206
2024,4,234904207
2024,4,234904208
2024,4,234904209
2024,4,238747277
2024,4,234904210
2024,4,234904211
2024,1,238747281
2024,4,238747282
2024,4,238747283
2024,4,234904215
2024,4,234904216
2024,4,234904217
2024,4,234904218
2024,4,234904219
2024,4,234904220
2024,4,234904221
2024,4,234904222
2024,3,234904223
2024,3,234904224
2024,4,234904225
2024,4,234904226
2024,4,234904227
2024,4,234904228
2024,4,234904229
2024,4,234904230
2024,4,234904231
2024,4,234904232
2024,4,234904233
2024,4,234904234
2024,4,234904235
2024,4,234904236
2024,4,234904237
2024,4,234904238
2024,4,234904239
2024,4,234904240
2024,4,234904241
2024,4,234904242
2024,4,236990046
2024,4,236990048
2024,4,234904243
2024,4,234904244
2024,4,234904245
2024,4,236990050
2024,4,234904246
2024,4,234904247
2024,4,234904248
2024,4,234904249
2024,4,238747284
2024,3,234904251
2024,3,234904252
2024,4,234904253
2024,3,234904254
2024,4,234904255
2024,4,234904256
2024,4,234904257
2024,4,234904258
2024,4,234904259
2024,4,234904260
2024,4,236990051
2024,4,234904261
2024,4,234904262
2024,4,234904263
2024,4,234904264
2024,3,234904265
2024,3,234904266
2024,3,234904267
2024,3,234904268
2024,4,234904269
2024,4,234904270
2024,4,234904271
2024,4,234904272
2024,3,234904273
2024,4,234904274
2024,1,234904275
2024,4,234904276
2024,4,234904277
2024,4,234904278
2024,3,234904279
2024,3,234904280
2024,1,234904281
2024,1,234904282
2024,4,234904283
2024,1,234904284
2024,4,234904285
2024,4,234904286
2024,4,234904287
2024,4,234904288
2024,4,234904289
2024,4,234904290
2024,4,234904291
2024,4,236990053
2024,4,234904292
2024,4,234904293
2024,4,234904294
2024,4,234904295
2024,4,234904296
2024,4,234904297
2024,4,234904298
2024,4,234904299
2024,4,234904300
2024,4,234904301
2024,3,234904302
2024,4,234904303
2024,3,234904304
2024,4,236990055
2024,4,234904305
2024,4,234904306
2024,4,234904307
2024,1,234904308
2024,1,234904309
2024,1,234904310
2024,4,234904311
2024,1,236990057
2024,4,234904312
2024,3,236990059
2024,4,234904313
2024,4,234904314
2024,4,234904315
2024,4,238747286
2024,4,234904316
2024,4,234904317
2024,1,234904318
2024,4,234904319
2024,4,234904320
2024,4,234904321
2024,4,234904322
2024,4,234904323
2024,4,234904324
2024,4,236990061
2024,4,234904326
2024,3,234904327
2024,3,234904328
2024,4,234904329
2024,4,234904330
2024,3,234904331
2024,4,234904332
2024,4,234904333
2024,4,234904334
2024,4,234904335
2024,3,234904336
2024,4,234904337
2024,4,234904338
2024,4,234904339
2024,3,234904340
2024,3,234904341
2024,4,234904342
2024,3,234904343
2024,3,234904344
2024,1,234904345
2024,4,234904346
2024,1,234904347
2024,1,234904348
2024,4,236990063
2024,4,236990064
2024,4,240645606
2024,4,236990067
2024,4,234904352
2024,4,234904353
2024,4,234904354
2024,4,234904355
2024,4,234904356
2024,4,234904357
2024,4,234904358
2024,4,234904359
2024,4,236990069
2024,4,234903590
2024,4,234903592
2024,4,234903594
2024,4,234903595
2024,4,234903597
2024,4,234903601
2024,4,236990071
2024,4,234903603
2024,1,240645607
2024,3,234903608
2024,4,234903610
2024,3,234903612
2024,3,234903613
2024,4,234903615
2024,4,234903618
2024,4,234903620
2024,4,234903622
2024,3,234903623
2024,4,234903625
2024,4,234903627
2024,4,234903628
2024,4,234903630
2024,3,234903633
2024,4,234903634
2024,3,234903636
2024,3,234903637
2024,4,234903640
2024,4,238747288
2024,4,234903641
2024,4,234903643
2024,4,234903644
2024,4,234903645
2024,4,234903647
2024,4,240645608
2024,4,234903648
2024,4,234903649
2024,4,234903650
2024,4,234903651
2024,3,236990073
2024,3,236990074
2024,4,234903653
2024,4,234903654
2024,4,234903655
2024,3,234903657
2024,4,234903659
2024,1,234903660
2024,4,234903661
2024,4,234903663
2024,4,234903664
2024,3,234903665
2024,3,234903666
2024,4,234903668
2024,4,234903669
2024,3,234903670
2024,4,234903671
2024,4,234903672
2024,4,234903673
2024,4,234903677
2024,4,234903678
2024,4,238747290
2024,4,236990076
2024,4,234903679
