data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,54360219,01,51
2024,54360225,01,51
2024,54360227,01,51
2024,54360232,01,51
2024,54360217,01,51
2024,54360241,01,51
2024,54360248,01,51
2024,54360250,01,51
2024,54360253,01,51
2024,54360255,01,51
2024,54360266,01,51
2024,54360269,01,51
2024,54360273,01,51
2024,54360280,01,51
2024,54360224,01,51
2024,54360230,12,5
2024,54360233,01,51
2024,54360236,01,51
2024,54360245,01,51
2024,54360252,01,51
2024,54360226,01,51
2024,54360229,01,51
2024,54360234,01,51
2024,54360239,01,51
2024,54360251,01,51
2024,54360256,01,51
2024,54360275,01,51
2024,54360237,01,51
2024,54360242,01,51
2024,54360243,01,51
2024,54360238,01,51
2024,54360240,01,51
2024,54360246,01,51
2024,54360257,01,51
2024,54360260,01,51
2024,54360263,01,51
2024,54360244,01,51
2024,54360247,01,51
2024,54360254,01,51
2024,54360259,01,51
2024,54360262,01,51
2024,54360267,01,51
2024,54360271,01,51
2024,54360274,01,51
2024,54360258,01,51
2024,54360261,01,51
2024,54360268,01,51
2024,54360270,01,51
2024,54360264,01,51
2024,52007376,01,51
2024,52007379,01,51
2024,52007393,01,51
2024,52007397,01,51
2024,52007399,01,51
2024,52007375,01,51
2024,52007377,01,51
2024,52007378,01,51
2024,52007381,01,51
2024,52007383,01,51
2024,52007384,01,51
2024,52007387,01,51
2024,52007389,01,51
2024,52007391,01,51
2024,52007396,01,51
2024,52007400,01,51
2024,52007380,01,51
2024,52007382,01,51
2024,52007385,01,51
2024,52007386,01,51
2024,52007388,01,51
2024,52007390,01,51
2024,52007392,01,51
2024,52007394,01,51
2024,52007395,01,51
2024,52007398,01,51
2024,52007401,01,51
2024,52007402,01,51
2024,52007403,01,51
2024,52274638,01,51
2024,52274640,01,51
2024,52274645,01,51
2024,52274650,01,51
2024,52274653,01,51
2024,52274659,01,51
2024,52274661,01,51
2024,52274672,01,51
2024,52274641,01,51
2024,52274643,01,51
2024,52274644,01,51
2024,52274656,01,51
2024,52274660,01,51
2024,52274666,01,51
2024,52274675,01,51
2024,52274680,01,51
2024,52274682,01,51
2024,52274634,01,51
2024,52274649,01,51
2024,52274651,01,51
2024,52274657,01,51
2024,52274658,01,51
2024,52274662,01,51
2024,52274667,01,51
2024,52274673,01,51
2024,52274681,01,51
2024,52274636,01,51
2024,52274639,01,51
2024,52274642,01,51
2024,52274646,01,51
2024,52274647,01,51
2024,52274664,01,51
2024,52274679,01,51
2024,52274685,01,51
2024,52274648,01,51
2024,52274655,01,51
2024,52274663,01,51
2024,52274669,01,51
2024,52274670,01,51
2024,52274676,01,51
2024,52274684,01,51
2024,52274635,01,51
2024,52274637,01,51
2024,52274652,01,51
2024,52274654,01,51
2024,52274665,01,51
2024,52274668,01,51
2024,52274671,01,51
2024,52274674,01,51
2024,52274677,01,51
2024,52274678,01,51
2024,52274683,01,51
2024,52657606,01,51
2024,52657622,01,51
2024,52657634,01,51
2024,52657640,01,51
2024,52657653,01,51
2024,52657603,01,51
2024,52657605,01,51
2024,52657607,01,51
2024,52657609,01,51
2024,52657613,01,51
2024,52657632,01,51
2024,52657637,01,51
2024,52657644,01,51
2024,52657649,01,51
2024,52657652,01,51
2024,52657612,01,51
2024,52657616,01,51
2024,52657623,01,51
2024,52657626,11,1
2024,52657627,01,51
2024,52657629,01,51
2024,52657633,01,51
2024,52657639,01,51
2024,52657642,01,51
2024,52657610,01,51
2024,52657619,01,51
2024,52657620,01,51
2024,52657635,01,51
2024,52657643,01,51
2024,52657647,01,51
2024,52657651,01,51
2024,52657602,01,51
2024,52657611,01,51
2024,52657615,01,51
2024,52657621,01,51
2024,52657625,01,51
2024,52657628,01,51
2024,52657636,16,52
2024,52657638,01,51
2024,52657654,01,51
2024,52657604,01,51
