data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,219485945,224338055,20,
2024,219485946,224338055,20,
2024,219485947,224338055,20,
2024,220665241,225515271,17,
2024,220665244,225515273,19,
2024,219485950,224338058,22,
2024,220665246,225515275,3,
2024,219485952,224338059,3,
2024,224308217,229144867,18,
2024,224308217,229144868,18,
2024,224308217,229144869,18,
2024,224308217,229144870,18,
2024,220665250,225515282,18,
2024,220665250,225515283,25,
2024,220665254,225515285,27,
2024,222849458,227688165,19,
2024,219485957,224338064,18,
2024,219485958,224338065,3,
2024,220665256,225515287,9,
2024,219485962,224338069,16,
2024,219485969,224338076,14,
2024,220665260,225515292,18,
2024,220665261,225515292,18,
2024,219485975,224338083,6,
2024,219485982,224338091,16,
2024,220665267,225515303,18,
2024,219485990,224338100,18,
2024,220665274,225515311,3,
2024,219486004,224338115,18,
2024,220665292,225515332,18,
2024,219486010,224338118,27,
2024,220665299,225515340,1,
2024,219486037,224338144,27,
2024,220665304,225515344,18,
2024,220665304,225515345,18,
2024,219486041,224338147,18,
2024,220665307,225515347,17,
2024,220665307,225515348,18,
2024,219486044,224338152,18,
2024,219486051,224338160,18,
2024,219486053,224338162,18,
2024,226269531,231108566,18,
2024,219486062,224338170,18,
2024,220665325,225515364,17,
2024,220665326,225515364,17,
2024,219486064,224338172,18,
2024,220665334,225515372,24,
2024,219486066,224338175,26,
2024,220665337,225515374,22,
2024,220665338,225515374,17,
2024,219486068,224338177,1,
2024,219486072,224338181,18,
2024,220665347,225515382,3,
2024,219486085,224338191,27,
2024,219486086,224338192,13,
2024,220665353,225515386,18,
2024,219486092,224338198,3,
2024,226269532,231108567,18,
2024,219486098,224338206,3,
2024,219486102,224338210,18,
2024,219486106,224338216,18,
2024,219486108,224338219,19,
2024,219486114,224338221,18,
2024,219486120,224338226,27,
2024,220665366,225515400,18,
2024,228485483,233341250,1,
2024,219486129,224338236,27,
2024,219486130,224338237,18,
2024,222849464,227688172,18,
2024,219486144,224338254,18,
2024,219486146,224338256,3,
2024,220665369,225515403,18,
2024,219486147,224338257,17,
2024,219486151,224338262,24,
2024,219486152,224338263,18,
2024,219486154,224338265,18,
2024,219486162,224338273,18,
2024,219486162,224338274,18,
2024,219486163,224338275,1,
2024,219486166,224338278,18,
2024,219486168,224338280,18,
2024,219486169,224338280,18,
2024,219486170,224338281,17,
2024,219486172,224338283,18,
2024,219486174,224338285,18,
2024,219486175,224338285,18,
2024,219486176,224338285,18,
2024,219486178,224338287,1,
2024,219486180,224338289,27,
2024,219486182,224338292,18,
2024,219486183,224338293,21,
2024,219486186,224338296,17,
2024,219486187,224338296,17,
2024,219486189,224338298,14,
2024,219486192,224338301,3,
2024,219486193,224338302,27,
2024,219486195,224338304,16,
2024,220665375,225515409,18,
2024,219486197,224338306,18,
2024,219486197,224338307,18,
2024,219486202,224338311,1,
2024,219486203,224338312,24,
2024,219486204,224338312,24,
2024,220665376,225515410,18,
2024,220665376,225515411,18,
2024,220665376,225515412,18,
2024,220665377,225515413,3,
2024,220665378,225515414,9,
2024,220665378,225515415,9,
2024,219486209,224338317,18,
2024,219486209,224338318,18,
2024,219486209,224338319,18,
2024,219486210,224338320,3,
2024,219486211,224338321,18,
2024,219486212,224338321,18,
2024,219486214,224338323,16,
2024,219486215,224338324,18,
2024,219486216,224338324,18,
2024,220665390,225515426,3,
2024,220665393,225515431,18,
2024,220665397,225515435,18,
2024,219486221,224338328,18,
2024,220665399,225515436,18,
2024,219486223,224338330,18,
2024,220665400,225515437,14,
2024,220665402,225515439,27,
2024,219486225,224338332,18,
2024,220665406,225515443,21,
2024,220665407,225515444,21,
2024,220665409,225515446,17,
2024,219486233,224338342,1,
2024,220665415,225515452,18,
2024,220665417,225515454,18,
2024,219486237,224338346,18,
2024,219486237,224338347,18,
2024,219486237,224338348,18,
2024,219486237,224338349,18,
2024,220665423,225515460,18,
2024,220665425,225515463,17,
2024,220665425,225515464,18,
2024,220665426,225515463,24,
2024,220665426,225515464,18,
2024,220665428,225515466,3,
2024,220665432,225515470,18,
2024,220665436,225515474,3,
2024,220665440,225515478,18,
2024,219486239,224338351,27,
2024,219486240,224338352,27,
2024,220665445,225515483,18,
2024,220665446,225515483,18,
2024,220665447,225515483,18,
2024,220665450,225515488,3,
2024,220665457,225515494,1,
2024,220665459,225515496,18,
2024,220665461,225515498,17,
2024,219486247,224338359,3,
2024,219486251,224338362,21,
2024,219486252,224338363,3,
2024,219486253,224338364,16,
2024,219486258,224338368,27,
2024,220665467,225515508,27,
2024,219486262,224338371,5,
2024,219486263,224338372,1,
2024,219486264,224338373,27,
2024,219486271,224338376,3,
2024,219486272,224338377,24,
2024,219486273,224338377,24,
2024,219486279,224338383,3,
2024,219486281,224338385,18,
2024,220665473,225515515,18,
2024,219486283,224338387,14,
2024,219486285,224338388,18,
2024,219486286,224338389,18,
2024,219486287,224338390,27,
2024,220665476,225515518,1,
2024,219486289,224338392,3,
2024,219486291,224338394,9,
2024,219486292,224338394,3,
2024,219486293,224338394,1,
2024,219486294,224338394,9,
2024,219486295,224338394,9,
2024,219486297,224338395,18,
2024,219486299,224338397,9,
2024,226269535,231108570,18,
2024,216830433,221692113,3,
2024,216830434,221692112,3,
2024,216830434,221692113,3,
2024,216830443,221692121,24,
2024,216830444,221692122,18,
2024,216830450,221692127,15,
2024,216830451,221692128,15,
2024,216830457,221692134,13,
2024,216830458,221692134,3,
2024,219261869,224111889,24,
2024,219261870,224111889,24,
2024,219261871,224111889,24,
2024,216830462,221692136,1,
2024,216830463,221692136,27,
2024,216830466,221692140,3,
2024,216830468,221692142,3,
2024,216830472,221692146,26,
2024,216830474,221692148,21,
2024,216830476,221692150,3,
2024,216830480,221692153,21,
2024,216830481,221692153,5,
2024,216830482,221692154,15,
2024,216830485,221692157,16,
2024,216830487,221692159,3,
2024,216830503,221692173,3,
2024,216830505,221692175,5,
2024,231484266,236336864,27,
2024,216830507,221692177,3,
2024,216830508,221692178,19,
2024,216830510,221692180,24,
2024,216830512,221692182,5,
2024,216830521,221692190,21,
2024,216830522,221692191,24,
2024,216830525,221692193,3,
2024,216830528,221692196,3,
2024,216830530,221692198,3,
2024,216830536,221692204,5,
2024,216830537,221692204,24,
2024,216830544,221692210,18,
2024,216830545,221692210,18,
2024,216830546,221692211,18,
2024,216830547,221692211,18,
2024,216830553,221692217,24,
2024,216830554,221692218,27,
2024,216830555,221692219,4,
2024,219261876,224111894,24,
2024,219261876,224111895,16,
2024,221353056,226200447,24,
2024,216830564,221692229,18,
2024,216830564,221692230,18,
2024,219261879,224111898,18,
2024,219261879,224111899,18,
2024,216830566,221692233,16,
2024,216830566,221692234,16,
2024,216830567,221692233,24,
2024,216830567,221692234,24,
2024,216830568,221692235,24,
2024,216830569,221692236,24,
2024,216830570,221692237,18,
2024,216830570,221692238,18,
2024,219261883,224111902,18,
2024,219261883,224111903,17,
2024,219261883,224111904,18,
2024,219261883,224111905,18,
2024,219261884,224111902,18,
2024,219261884,224111903,24,
2024,219261884,224111904,24,
2024,219261884,224111905,24,
2024,219261885,224111902,24,
2024,219261885,224111903,24,
2024,219261885,224111904,24,
2024,219261885,224111905,24,
2024,219261889,224111910,16,
2024,216830590,221692259,27,
2024,219261899,224111918,1,
2024,224836323,229674969,24,
2024,219261907,224111923,27,
2024,216830602,221692271,24,
2024,216830604,221692272,24,
2024,216830605,221692273,15,
2024,216830606,221692273,15,
2024,229675643,234526425,26,
2024,216830611,221692277,7,
2024,219261911,224111926,17,
2024,219261916,224111931,24,
2024,219261917,224111931,24,
2024,219261918,224111931,24,
2024,219261921,224111934,24,
2024,219261928,224111943,24,
2024,219261936,224111952,3,
2024,223356096,228197633,3,
2024,219261951,224111968,24,
2024,219261967,224111983,5,
2024,229675644,234526426,3,
2024,226946990,231787224,17,
2024,219262007,224112019,19,
2024,219262029,224112036,3,
2024,219262034,224112041,24,
2024,219262034,224112042,24,
2024,219262034,224112043,24,
2024,219262037,224112046,17,
2024,219262041,224112050,21,
2024,219262046,224112055,21,
2024,219262058,224112068,1,
2024,219262061,224112071,24,
2024,219262062,224112071,24,
2024,219262064,224112071,24,
2024,219262065,224112071,24,
2024,219262066,224112071,24,
2024,219262079,224112083,24,
2024,219262082,224112086,24,
2024,219262120,224112123,3,
2024,219262123,224112126,15,
2024,219262124,224112126,24,
2024,219262125,224112126,24,
2024,221353061,226200450,24,
2024,219262151,224112152,19,
2024,219262155,224112157,16,
2024,219262157,224112159,3,
2024,219262162,224112165,3,
2024,219262169,224112173,16,
2024,219262176,224112184,5,
2024,219262176,224112185,25,
2024,219262176,224112186,16,
2024,219262177,224112184,1,
2024,219262177,224112185,1,
2024,219262177,224112186,25,
2024,221353062,226200451,18,
2024,219262189,224112200,4,
2024,219262190,224112200,1,
2024,219262196,224112205,16,
2024,219262201,224112210,25,
2024,219262201,224112211,24,
2024,219262202,224112210,18,
2024,219262202,224112211,25,
2024,219262211,224112220,1,
2024,219262216,224112225,1,
2024,219262219,224112227,24,
2024,219262219,224112228,24,
2024,219262219,224112229,24,
2024,219262227,224112237,22,
2024,219262242,224112252,25,
2024,219262242,224112253,1,
2024,219262243,224112252,1,
2024,219262243,224112253,25,
2024,219262275,224112288,1,
2024,219262279,224112292,18,
2024,219262283,224112296,18,
2024,219262287,224112300,26,
2024,219262306,224112318,5,
2024,219262308,224112320,1,
2024,219262323,224112335,17,
2024,219262327,224112338,6,
2024,219262330,224112342,27,
2024,219262340,224112351,5,
2024,219262348,224112359,3,
2024,219262374,224112383,3,
2024,219262376,224112385,7,
2024,219262388,224112399,18,
2024,219262409,224112420,3,
2024,221353064,226200453,24,
2024,221353064,226200454,24,
2024,221353065,226200453,24,
2024,221353065,226200454,24,
2024,221353066,226200453,24,
2024,221353066,226200454,24,
2024,221353067,226200453,24,
2024,221353067,226200454,24,
2024,219262428,224112441,18,
2024,219262430,224112443,3,
2024,219262432,224112445,3,
2024,219262435,224112448,21,
2024,219262451,224112471,3,
2024,219262453,224112473,26,
2024,219262459,224112479,21,
2024,219262462,224112482,18,
2024,219262470,224112490,3,
2024,219262479,224112500,25,
2024,219262479,224112501,1,
2024,219262480,224112500,1,
2024,219262480,224112501,25,
2024,219262489,224112510,3,
2024,219262507,224112523,25,
2024,219262507,224112524,5,
2024,219262508,224112523,17,
2024,219262508,224112524,25,
2024,219262510,224112526,27,
2024,219262524,224112542,10,
2024,219262546,224112568,4,
2024,229675648,234526429,5,
2024,229675648,234526430,5,
2024,229675649,234526429,5,
2024,229675649,234526430,5,
2024,219262572,224112590,16,
2024,219262579,224112597,3,
2024,223356100,228197636,18,
2024,223356101,228197636,18,
2024,219262586,224112603,3,
2024,219262587,224112603,18,
2024,231484268,236336866,3,
2024,219262604,224112622,27,
2024,219262609,224112627,24,
2024,219262612,224112629,24,
2024,219262614,224112631,24,
2024,219262617,224112634,18,
2024,219262626,224112644,1,
2024,221353076,226200462,18,
2024,219262658,224112678,5,
2024,229675651,234526432,16,
2024,229675651,234526433,24,
2024,219262664,224112683,3,
2024,219262679,224112698,16,
2024,219262693,224112712,1,
2024,219262700,224112719,24,
2024,221353081,226200466,1,
2024,221353081,226200467,27,
2024,221353085,226200471,18,
2024,221353087,226200473,18,
2024,221353088,226200474,15,
2024,221353089,226200475,3,
2024,221353091,226200477,16,
2024,221353093,226200479,25,
2024,221353093,226200480,1,
2024,221353094,226200479,1,
2024,221353094,226200480,25,
2024,221353096,226200482,17,
2024,221353097,226200483,16,
2024,221353098,226200484,18,
2024,221353099,226200485,25,
2024,221353099,226200486,27,
2024,221353100,226200485,27,
2024,221353100,226200486,25,
2024,221353102,226200488,16,
2024,221353103,226200489,19,
2024,221353105,226200491,17,
2024,229675654,234526435,1,
2024,229675654,234526436,16,
2024,229675655,234526435,16,
2024,229675655,234526436,16,
2024,221353114,226200499,3,
2024,221353115,226200500,3,
2024,224836325,229674971,21,
2024,221353121,226200504,10,
2024,221353126,226200508,18,
2024,221353131,226200513,1,
2024,221353132,226200513,1,
2024,221353135,226200516,7,
2024,221353136,226200517,24,
2024,221353138,226200519,8,
2024,223356106,228197640,17,
2024,229675659,234526440,1,
2024,221353149,226200529,25,
2024,221353149,226200530,19,
2024,221353150,226200529,19,
2024,221353150,226200530,25,
2024,221353151,226200531,3,
2024,221353154,226200534,1,
2024,225920192,230763303,1,
2024,221353160,226200540,26,
2024,221353162,226200542,18,
2024,221353163,226200543,17,
2024,221353165,226200545,3,
2024,221353176,226200556,11,
2024,221353177,226200557,19,
2024,221353181,226200561,15,
2024,221353187,226200567,27,
2024,224836327,229674973,3,
2024,231484272,236336870,16,
2024,221353195,226200573,5,
2024,221353202,226200580,27,
2024,221353202,226200581,16,
2024,221353205,226200584,19,
2024,229675662,234526443,27,
2024,221353209,226200588,17,
2024,221353214,226200592,18,
2024,221353216,226200594,27,
2024,221353217,226200595,3,
2024,221353224,226200601,16,
2024,221353228,226200604,18,
2024,221353230,226200606,16,
2024,221353231,226200607,18,
2024,221353231,226200608,18,
2024,221353232,226200609,18,
2024,221353233,226200610,13,
2024,221353234,226200610,13,
2024,221353236,226200611,3,
2024,223356115,228197648,24,
2024,221353241,226200616,1,
2024,221353242,226200616,13,
2024,221353243,226200616,19,
2024,221353247,226200620,16,
2024,221353248,226200621,5,
2024,229675664,234526445,11,
2024,226269535,231108571,25,
2024,219486305,224338402,16,
2024,219486306,224338402,16,
2024,219486308,224338404,16,
2024,219486308,224338405,25,
2024,219486308,224338406,16,
2024,219486309,224338404,25,
2024,219486309,224338405,16,
2024,219486309,224338406,16,
2024,219486310,224338404,16,
2024,219486310,224338405,16,
2024,219486310,224338406,25,
2024,219486311,224338407,24,
2024,219486313,224338408,14,
2024,219486314,224338409,18,
2024,219486314,224338410,18,
2024,219486315,224338411,17,
2024,219486316,224338411,16,
2024,219486317,224338411,17,
2024,219486318,224338412,1,
2024,219486319,224338413,9,
2024,219486322,224338416,27,
2024,219486323,224338417,1,
2024,219486324,224338418,9,
2024,219486325,224338419,24,
2024,219486326,224338420,14,
2024,219486328,224338422,5,
2024,226269538,231108572,3,
2024,219486334,224338426,1,
2024,219486336,224338428,21,
2024,219486338,224338430,19,
2024,219486339,224338431,21,
2024,219486340,224338432,24,
2024,219486341,224338433,19,
2024,219486342,224338434,27,
2024,219486356,224338449,18,
2024,220665487,225515529,14,
2024,219486365,224338455,24,
2024,219486365,224338456,24,
2024,219486366,224338455,24,
2024,219486366,224338456,24,
2024,219486367,224338455,24,
2024,219486367,224338456,24,
2024,219486368,224338457,16,
2024,219486371,224338460,3,
2024,219486372,224338461,3,
2024,219486373,224338462,3,
2024,219486375,224338464,3,
2024,219486376,224338465,24,
2024,220665494,225515536,21,
2024,222849473,227688181,17,
2024,219486380,224338469,18,
2024,220665500,225515540,3,
2024,220665504,225515544,18,
2024,220665506,225515546,17,
2024,220665510,225515550,18,
2024,220665510,225515551,18,
2024,220665512,225515553,18,
2024,220665514,225515555,1,
2024,220665522,225515563,18,
2024,219486387,224338476,3,
2024,220665524,225515565,18,
2024,220665524,225515566,18,
2024,220665525,225515565,18,
2024,220665525,225515566,18,
2024,220665527,225515568,18,
2024,220665527,225515569,18,
2024,220665527,225515570,18,
2024,220665527,225515571,18,
2024,220665528,225515568,18,
2024,220665528,225515569,18,
2024,220665528,225515570,18,
2024,220665528,225515571,18,
2024,220665538,225515582,17,
2024,220665548,225515593,3,
2024,220665550,225515595,3,
2024,220665557,225515602,17,
2024,220665559,225515609,17,
2024,219486399,224338486,18,
2024,220665561,225515611,3,
2024,220665561,225515612,25,
2024,220665562,225515611,25,
2024,220665562,225515612,3,
2024,220665569,225515619,18,
2024,220665569,225515620,18,
2024,220665573,225515623,3,
2024,220665579,225515631,18,
2024,222849479,227688188,18,
2024,219486404,224338493,18,
2024,219486404,224338494,18,
2024,219486404,224338495,18,
2024,219486405,224338496,18,
2024,224308220,229144873,10,
2024,219486412,224338502,3,
2024,220665591,225515644,24,
2024,220665591,225515645,1,
2024,220665591,225515646,1,
2024,220665592,225515644,24,
2024,220665592,225515645,1,
2024,220665592,225515646,1,
2024,220665596,225515651,18,
2024,220665597,225515651,14,
2024,220665600,225515654,18,
2024,220665600,225515655,18,
2024,220665601,225515654,18,
2024,220665601,225515655,18,
2024,220665603,225515657,17,
2024,220665618,225515674,3,
2024,230944133,235792075,1,
2024,220665625,225515681,17,
2024,220665629,225515685,16,
2024,220665631,225515687,18,
2024,220665635,225515691,18,
2024,220665637,225515693,3,
2024,220665639,225515695,5,
2024,220665641,225515697,18,
2024,220665642,225515697,18,
2024,220665644,225515699,14,
2024,220665646,225515701,19,
2024,220665651,225515703,3,
2024,219486422,224338511,27,
2024,220665653,225515705,3,
2024,220665655,225515708,9,
2024,219486423,224338512,17,
2024,219486427,224338516,17,
2024,219486431,224338520,18,
2024,219486431,224338521,18,
2024,219486431,224338522,18,
2024,219486432,224338523,3,
2024,219486438,224338530,18,
2024,219486442,224338534,27,
2024,219486443,224338535,3,
2024,219486447,224338540,18,
2024,219486448,224338540,18,
2024,219486452,224338544,24,
2024,219486454,224338546,3,
2024,220665670,225515725,18,
2024,219486461,224338553,1,
2024,219486462,224338553,1,
2024,219486469,224338557,18,
2024,219486469,224338558,18,
2024,219486473,224338562,17,
2024,219486479,224338567,17,
2024,219486480,224338567,16,
2024,219486484,224338571,18,
2024,219486486,224338573,18,
2024,219486487,224338573,18,
2024,219486490,224338576,3,
2024,219486491,224338577,16,
2024,220665686,225515741,18,
2024,219486493,224338579,18,
2024,219486495,224338581,17,
2024,226269540,231108574,18,
2024,219486499,224338585,18,
2024,219486501,224338587,18,
2024,220665689,225515743,18,
2024,219486503,224338589,5,
2024,219486504,224338590,18,
2024,219486505,224338591,18,
2024,219486509,224338595,3,
2024,219486511,224338597,18,
2024,219486513,224338599,3,
2024,219486514,224338600,3,
2024,219486515,224338601,17,
2024,219486516,224338602,24,
2024,219486519,224338606,3,
2024,219486520,224338607,21,
2024,219486521,224338608,18,
2024,219486522,224338609,3,
2024,219486523,224338610,17,
2024,219486524,224338611,18,
2024,222849485,227688194,18,
2024,219486528,224338615,18,
2024,219486529,224338616,18,
2024,220665695,225515751,3,
2024,219486530,224338617,21,
2024,219486531,224338618,18,
2024,219486531,224338619,18,
2024,219486531,224338620,18,
2024,219486531,224338621,18,
2024,219486532,224338622,18,
2024,219486533,224338623,14,
2024,219486534,224338624,18,
2024,219486535,224338625,14,
2024,219486538,224338628,18,
2024,219486539,224338629,18,
2024,219486539,224338630,18,
2024,219486539,224338631,18,
2024,219486539,224338632,18,
2024,219486539,224338633,18,
2024,220665697,225515753,18,
2024,219486544,224338638,18,
2024,219486547,224338640,18,
2024,219486553,224338645,18,
2024,219486556,224338648,21,
2024,220665705,225515761,3,
2024,219486560,224338653,18,
2024,219486568,224338662,18,
2024,219486569,224338663,18,
2024,219486571,224338665,5,
2024,220665707,225515764,18,
2024,219486573,224338667,3,
2024,219486576,224338670,18,
2024,219486581,224338675,18,
2024,219486581,224338676,18,
2024,220665710,225515766,18,
2024,219486585,224338678,18,
2024,219486586,224338679,3,
2024,222849489,227688197,18,
2024,219486588,224338681,5,
2024,219486588,224338682,5,
2024,219486589,224338683,18,
2024,219486590,224338683,18,
2024,226269541,231108575,18,
2024,226269541,231108576,18,
2024,226269541,231108577,18,
2024,219486591,224338684,18,
2024,219486593,224338686,24,
2024,219486596,224338688,3,
2024,219486597,224338689,18,
2024,219486599,224338691,3,
2024,219486600,224338692,18,
2024,219486602,224338693,1,
2024,219486603,224338694,18,
2024,219486605,224338695,18,
2024,221353254,226200627,18,
2024,221353255,226200627,18,
2024,221353257,226200628,18,
2024,221353260,226200632,26,
2024,221353263,226200635,20,
2024,221353268,226200639,3,
2024,221353270,226200641,16,
2024,231484275,236336873,3,
2024,221353272,226200643,24,
2024,221353273,226200644,24,
2024,221353276,226200647,21,
2024,221353281,226200652,18,
2024,221353283,226200654,18,
2024,221353285,226200656,16,
2024,221353286,226200656,27,
2024,221353289,226200659,3,
2024,221353301,226200670,15,
2024,221353302,226200671,21,
2024,221353307,226200676,5,
2024,221353310,226200678,27,
2024,221353311,226200679,1,
2024,221353311,226200680,1,
2024,221353314,226200683,24,
2024,221353315,226200684,3,
2024,221353319,226200688,17,
2024,221353322,226200691,18,
2024,221353323,226200692,7,
2024,221353326,226200694,1,
2024,223356123,228197656,3,
2024,224836329,229674974,24,
2024,221353330,226200697,11,
2024,221353333,226200700,1,
2024,221353333,226200701,1,
2024,221353334,226200702,27,
2024,221353336,226200704,1,
2024,221353336,226200705,25,
2024,221353337,226200704,25,
2024,221353337,226200705,1,
2024,221353339,226200707,5,
2024,221353345,226200713,27,
2024,223356125,228197658,18,
2024,223356131,228197663,18,
2024,223356135,228197667,11,
2024,223356140,228197672,16,
2024,223356144,228197676,13,
2024,223356147,228197679,21,
2024,223356149,228197681,25,
2024,223356149,228197682,3,
2024,223356150,228197681,3,
2024,223356150,228197682,25,
2024,223356154,228197686,18,
2024,223356156,228197688,18,
2024,223356158,228197690,17,
2024,226946998,231787232,1,
2024,223356164,228197696,24,
2024,223356164,228197697,24,
2024,223356167,228197703,1,
2024,223356183,228197717,7,
2024,223356199,228197725,3,
2024,223356206,228197732,3,
2024,223356213,228197739,3,
2024,223356227,228197753,9,
2024,223356229,228197755,25,
2024,223356229,228197756,21,
2024,223356230,228197755,21,
2024,223356230,228197756,25,
2024,223356233,228197761,27,
2024,223356248,228197774,27,
2024,223356249,228197774,15,
2024,223356250,228197774,18,
2024,223356263,228197784,1,
2024,223356263,228197785,1,
2024,223356264,228197786,1,
2024,223356264,228197787,1,
2024,223356274,228197795,5,
2024,223356281,228197802,24,
2024,223356289,228197808,16,
2024,223356292,228197811,24,
2024,223356292,228197812,24,
2024,223356293,228197811,24,
2024,223356293,228197812,24,
2024,223356310,228197829,1,
2024,223356316,228197835,1,
2024,223356320,228197839,24,
2024,223356325,228197844,1,
2024,223356328,228197847,18,
2024,223356336,228197856,20,
2024,223356338,228197858,17,
2024,223356342,228197862,5,
2024,223356344,228197863,3,
2024,223356352,228197870,5,
2024,223356369,228197884,6,
2024,223356378,228197894,18,
2024,223356388,228197906,1,
2024,223356392,228197911,24,
2024,223356402,228197921,26,
2024,223356420,228197937,19,
2024,224836333,229674977,14,
2024,223356430,228197948,18,
2024,223356431,228197948,18,
2024,223356432,228197949,17,
2024,223356439,228197956,1,
2024,223356440,228197956,1,
2024,231484282,236336878,5,
2024,223356451,228197965,1,
2024,223356460,228197976,3,
2024,223356465,228197980,18,
2024,223356470,228197986,1,
2024,223356470,228197987,1,
2024,223356470,228197988,1,
2024,223356473,228197991,16,
2024,223356474,228197992,19,
2024,223356477,228197996,17,
2024,223356488,228198008,21,
2024,223356489,228198009,27,
2024,223356492,228198012,16,
2024,223356500,228198021,18,
2024,223356505,228198026,3,
2024,223356506,228198027,27,
2024,223356509,228198030,18,
2024,223356511,228198032,13,
2024,223356512,228198032,15,
2024,223356515,228198035,1,
2024,223356543,228198063,24,
2024,223356544,228198063,24,
2024,223356545,228198064,1,
2024,223356548,228198067,1,
2024,223356555,228198074,18,
2024,223356565,228198083,3,
2024,223356567,228198085,1,
2024,223356569,228198087,1,
2024,223356574,228198093,3,
2024,223356582,228198100,5,
2024,223356584,228198101,19,
2024,223356585,228198101,1,
2024,223356601,228198119,16,
2024,223356611,228198127,1,
2024,223356615,228198133,1,
2024,231484285,236336881,1,
2024,223356639,228198156,18,
2024,223356647,228198164,3,
2024,223356648,228198164,22,
2024,223356663,228198178,24,
2024,223356685,228198198,16,
2024,223356685,228198199,17,
2024,224836336,229674980,18,
2024,223356692,228198205,5,
2024,223356692,228198206,20,
2024,223356696,228198210,3,
2024,223356699,228198213,18,
2024,223356707,228198221,3,
2024,223356725,228198236,3,
2024,223356736,228198245,24,
2024,223356740,228198249,18,
2024,223356742,228198251,1,
2024,223356747,228198254,3,
2024,223356748,228198254,1,
2024,223356756,228198261,25,
2024,223356756,228198262,16,
2024,223356757,228198261,16,
2024,223356757,228198262,25,
2024,223356767,228198269,1,
2024,223356769,228198271,19,
2024,223356779,228198276,1,
2024,223356781,228198278,15,
2024,223356786,228198283,3,
2024,223356787,228198284,18,
2024,223356792,228198287,18,
2024,223356801,228198294,2,
2024,223356807,228198300,16,
2024,223356808,228198300,20,
2024,223356809,228198300,10,
2024,223356810,228198300,10,
2024,223356813,228198303,16,
2024,223356814,228198303,16,
2024,224836339,229674982,3,
2024,229675671,234526452,16,
2024,224836343,229674986,24,
2024,223356827,228198315,14,
2024,223356828,228198315,14,
2024,224836350,229674993,5,
2024,224836351,229674994,3,
2024,224836352,229674995,1,
2024,224836354,229674997,18,
2024,224836356,229675000,16,
2024,224836359,229675003,3,
2024,224836361,229675005,16,
2024,224836362,229675005,16,
2024,224836366,229675009,1,
2024,224836369,229675012,3,
2024,224836372,229675015,16,
2024,226947000,231787234,16,
2024,224836376,229675019,3,
2024,224836381,229675026,27,
2024,224836383,229675028,3,
2024,224836385,229675030,21,
2024,224836386,229675030,5,
2024,224836387,229675031,19,
2024,224836394,229675039,3,
2024,224836396,229675041,1,
2024,224836398,229675043,1,
2024,224836407,229675051,3,
2024,224836412,229675056,1,
2024,224836412,229675057,1,
2024,224836413,229675056,1,
2024,224836413,229675057,1,
2024,224836418,229675062,18,
2024,224836419,229675062,18,
2024,224836420,229675062,18,
2024,224836421,229675063,1,
2024,224836425,229675067,1,
2024,224836432,229675074,3,
2024,224836439,229675082,27,
2024,224836440,229675082,1,
2024,224836441,229675082,1,
2024,224836443,229675084,16,
2024,229675675,234526456,18,
2024,229675675,234526457,18,
2024,229675675,234526458,4,
2024,229675676,234526456,18,
2024,229675676,234526457,18,
2024,229675676,234526458,17,
2024,229675677,234526456,25,
2024,229675677,234526457,5,
2024,229675677,234526458,16,
2024,229675678,234526456,18,
2024,229675678,234526457,18,
2024,229675678,234526458,25,
2024,224836450,229675090,3,
2024,224836451,229675091,1,
2024,224836452,229675092,27,
2024,224836457,229675097,9,
2024,224836460,229675100,1,
2024,224836462,229675102,27,
2024,224836463,229675103,13,
2024,224836466,229675106,18,
2024,224836470,229675110,3,
2024,224836472,229675112,26,
2024,224836473,229675113,18,
2024,224836474,229675114,18,
2024,224836475,229675115,5,
2024,224836479,229675119,18,
2024,224836481,229675121,18,
2024,224836484,229675124,1,
2024,224836487,229675127,3,
2024,224836488,229675128,27,
2024,225920197,230763309,1,
2024,224836492,229675132,1,
2024,224836492,229675133,1,
2024,224836493,229675132,1,
2024,224836493,229675133,1,
2024,224836494,229675134,1,
2024,224836497,229675136,24,
2024,224836498,229675137,16,
2024,224836503,229675142,1,
2024,224836504,229675143,18,
2024,224836508,229675146,1,
2024,224836509,229675147,1,
2024,224836510,229675147,1,
2024,224836517,229675155,15,
2024,225920198,230763310,27,
2024,224836522,229675160,3,
2024,224836524,229675162,1,
2024,224836524,229675163,1,
2024,224836533,229675170,18,
2024,224836537,229675174,17,
2024,224836540,229675177,17,
2024,224836543,229675179,13,
2024,224836546,229675183,1,
2024,224836547,229675184,18,
2024,224836552,229675189,18,
2024,224836553,229675190,26,
2024,224836558,229675194,25,
2024,224836558,229675195,21,
2024,224836559,229675194,21,
2024,224836559,229675195,25,
2024,224836560,229675196,16,
2024,224836561,229675197,27,
2024,224836564,229675200,1,
2024,224836566,229675202,21,
2024,229675683,234526463,3,
2024,224836571,229675207,18,
2024,224836575,229675211,16,
2024,224836576,229675211,16,
2024,224836579,229675214,5,
2024,224836586,229675220,1,
2024,224836588,229675222,3,
2024,224836590,229675224,3,
2024,224836593,229675227,3,
2024,224836594,229675228,1,
2024,224836595,229675229,16,
2024,224836598,229675232,3,
2024,224836599,229675233,18,
2024,219486608,224338698,18,
2024,219486611,224338700,18,
