yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
19062024,1906,2024,CO0180500,CO0180500,,N,N,,I,PARKER,PARKER,Parker,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,64088,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,70,12,82,12,35,47,1.3,2.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,DOUGLAS,"Denver-Aurora-Centennial, CO",Y,Y,Y
19082024,1908,2024,CO0180700,CO0180700,,N,N,,I,LONE TREE,LONE TREE,Lone Tree,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,13992,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,3,49,9,9,18,3.9,4.8,1992-01-01,1997-08-01,2007-03-01,2014-04-01,2016-01-01,2013-04-01,N,DOUGLAS,"Denver-Aurora-Centennial, CO",Y,Y,Y
19092024,1909,2024,CO0190000,CO0190000,,N,N,,I,EAGLE,EAGLE,Eagle,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,24661,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,41,17,58,3,12,15,1.8,3.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EAGLE,Not Specified,Y,Y,Y
19102024,1910,2024,CO0190100,CO0190100,,N,N,,I,VAIL,VAIL,Vail,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4426,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,28,9,37,5,23,28,7.5,14.7,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EAGLE,Not Specified,Y,Y,Y
19112024,1911,2024,CO0190200,CO0190200,,N,N,,I,EAGLE,EAGLE,Eagle,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,7354,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,3,2,5,2.0,2.4,1992-01-01,1997-01-01,2006-04-01,2014-04-01,2016-02-01,2014-02-01,N,EAGLE,Not Specified,Y,Y,Y
19132024,1913,2024,CO0190400,CO0190400,,N,N,,I,BASALT,BASALT,Basalt,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4012,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,3,1,4,3.2,3.5,1992-01-01,2003-04-01,2003-07-01,2014-03-01,2016-01-01,2013-04-01,N,"EAGLE, PITKIN",Not Specified,Y,Y,Y
19142024,1914,2024,CO0190600,CO0190600,,N,N,,I,AVON,AVON,Avon,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5896,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,3,4,7,3.4,4.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EAGLE,Not Specified,Y,Y,Y
19152024,1915,2024,CO0200000,CO0200000,,N,N,,I,ELBERT,ELBERT,Elbert,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,26542,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,37,0,37,3,8,11,1.5,1.8,1992-01-01,2000-01-01,2004-08-01,2015-01-01,2016-01-01,2013-04-01,N,ELBERT,"Denver-Aurora-Centennial, CO",Y,Y,Y
19162024,1916,2024,CO0200100,CO0200100,,N,N,,I,ELIZABETH,ELIZABETH,Elizabeth,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2798,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,3.2,3.6,1992-01-01,1997-01-01,2004-01-01,2014-07-01,2016-01-01,2014-07-01,N,ELBERT,"Denver-Aurora-Centennial, CO",Y,Y,Y
19172024,1917,2024,CO0200200,CO0200200,,N,N,,I,SIMLA,SIMLA,Simla,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,625,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,3.2,3.2,1992-01-01,2015-01-01,2015-05-01,2015-05-01,2016-03-01,2015-05-01,N,ELBERT,"Denver-Aurora-Centennial, CO",Y,Y,Y
19192024,1919,2024,CO0210000,CO0210000,,N,N,,I,EL PASO,EL PASO,El Paso,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,213641,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,430,114,544,109,191,300,2.5,4.0,1992-01-01,2004-01-01,2004-02-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19202024,1920,2024,CO0210100,CO0210100,,N,N,,I,COLORADO SPRINGS,COLORADO SPRINGS,Colorado Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,491474,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,611,150,761,114,227,341,1.5,2.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19212024,1921,2024,CO0210200,CO0210200,,N,N,,I,FOUNTAIN,FOUNTAIN,Fountain,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,28037,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,52,1,53,11,6,17,2.2,2.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19222024,1922,2024,CO0210300,CO0210300,,N,N,,I,MANITOU SPRINGS,MANITOU SPRINGS,Manitou Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4540,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,2,0,2,2.9,3.1,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19232024,1923,2024,CO0210400,CO0210400,,N,N,,I,U OF CO: COLORADO SPRNGS,U OF CO: COLORADO SPRNGS,University of Colorado:,Colorado Springs,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,6,17,4,8,12,0,0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19252024,1925,2024,CO0210600,CO0210600,,N,N,,I,PALMER LAKE,PALMER LAKE,Palmer Lake,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2563,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,2.7,2.7,1992-01-01,1997-06-01,2003-03-01,2023-06-01,2023-06-01,2023-06-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19262024,1926,2024,CO0210700,CO0210700,,N,N,,I,MONUMENT,MONUMENT,Monument,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,12701,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,2,5,7,2.2,2.7,1992-01-01,1998-10-01,2009-01-01,2014-02-01,2016-01-01,2013-04-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19272024,1927,2024,CO0210900,CO0210900,,N,N,,I,GREEN MOUNTAIN FALLS,GREEN MOUNTAIN FALLS,Green Mountain Falls,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,597,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.7,1.7,1992-01-01,2012-01-01,2013-02-01,2015-01-01,2016-01-01,2015-02-01,N,"EL PASO, TELLER","Colorado Springs, CO",Y,Y,Y
19282024,1928,2024,CO0211000,CO0211000,,N,N,,I,CALHAN,CALHAN,Calhan,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,716,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,1,1,5.6,7.0,1992-01-01,1997-01-01,2014-06-01,2014-06-01,2016-01-01,2014-06-01,N,EL PASO,"Colorado Springs, CO",Y,Y,Y
19292024,1929,2024,CO0220000,CO0220000,,N,N,,I,FREMONT,FREMONT,Fremont,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,30008,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,39,24,63,4,21,25,1.4,2.9,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,FREMONT,Not Specified,Y,Y,Y
19302024,1930,2024,CO0220100,CO0220100,,N,N,,I,CANON CITY,CANON CITY,Canon City,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,17341,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,3,30,4,6,10,1.8,2.3,1992-01-01,2005-01-01,2006-11-01,2014-03-01,2016-01-01,2013-04-01,N,FREMONT,Not Specified,Y,Y,Y
19312024,1931,2024,CO0220200,CO0220200,,N,N,,I,FLORENCE,FLORENCE,Florence,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3869,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,1,7,3,2,5,2.3,3.1,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,FREMONT,Not Specified,Y,Y,Y
19322024,1932,2024,CO0230000,CO0230000,,N,N,,I,GARFIELD,GARFIELD,Garfield,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,25835,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,38,46,84,6,38,44,1.7,5.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19332024,1933,2024,CO0230100,CO0230100,,N,N,,I,GLENWOOD SPRINGS,GLENWOOD SPRINGS,Glenwood Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,10334,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,4,7,11,2.1,2.8,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19342024,1934,2024,CO0230200,CO0230200,,N,N,,I,PARACHUTE,PARACHUTE,Parachute,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1355,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,1,2,4.4,5.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19352024,1935,2024,CO0230300,CO0230300,,N,N,,I,RIFLE,RIFLE,Rifle,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,10607,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,1,18,3,5,8,1.9,2.5,1992-01-01,1999-01-01,2013-05-01,2014-03-01,2016-01-01,2014-02-01,N,GARFIELD,Not Specified,Y,Y,Y
19362024,1936,2024,CO0230400,CO0230400,,N,N,,I,CARBONDALE,CARBONDALE,Carbondale,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,6795,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,1,9,4,2,6,1.8,2.2,1992-01-01,2011-01-01,2012-06-01,2014-06-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19372024,1937,2024,CO0230500,CO0230500,,N,N,,I,SILT,SILT,Silt,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3746,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,2,0,2,2.4,2.4,1992-01-01,2004-01-01,2004-08-01,2014-02-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19382024,1938,2024,CO0230600,CO0230600,,N,N,,I,NEW CASTLE,NEW CASTLE,New Castle,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4851,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,2,2,4,2.1,2.5,1992-01-01,2000-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GARFIELD,Not Specified,Y,Y,Y
19402024,1940,2024,CO0240000,CO0240000,,N,N,,I,GILPIN,GILPIN,Gilpin,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,5882,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,34,1,35,3,15,18,6.3,9.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GILPIN,"Denver-Aurora-Centennial, CO",Y,Y,Y
19422024,1942,2024,CO0240200,CO0240200,,N,N,,I,BLACK HAWK,BLACK HAWK,Black Hawk,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,128,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,4,20,7,11,18,179.7,296.9,1992-01-01,1997-01-01,2006-08-01,2014-02-01,2016-01-01,2013-04-01,N,GILPIN,"Denver-Aurora-Centennial, CO",Y,Y,Y
19442024,1944,2024,CO0250000,CO0250000,,N,N,,I,GRAND,GRAND,Grand,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,9723,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,26,7,33,1,20,21,2.8,5.6,1992-01-01,1997-01-01,2014-01-01,2014-03-01,2016-01-01,2014-03-01,N,GRAND,Not Specified,Y,Y,Y
19452024,1945,2024,CO0250100,CO0250100,,N,N,,I,GRANBY,GRANBY,Granby,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2316,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,1,8,0,2,2,3.0,4.3,1992-01-01,2012-01-01,2012-07-01,2014-02-01,2016-01-01,2013-04-01,N,GRAND,Not Specified,Y,Y,Y
19472024,1947,2024,CO0250300,CO0250300,,N,N,,I,KREMMLING,KREMMLING,Kremmling,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1424,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,1,1,2.8,3.5,1992-01-01,2021-05-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,GRAND,Not Specified,Y,Y,Y
19482024,1948,2024,CO0250400,CO0250400,,N,N,,I,FRASER/WINTER PARK,FRASER/WINTER PARK,Fraser/Winter Park,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2665,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,1,8,1,1,2,3.0,3.8,1992-01-01,2014-01-01,2014-10-01,2014-10-01,2016-01-01,2014-10-01,N,GRAND,Not Specified,Y,Y,Y
19492024,1949,2024,CO0260000,CO0260000,,N,N,,I,GUNNISON,GUNNISON,Gunnison,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,8062,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,7,20,1,10,11,1.7,3.8,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GUNNISON,Not Specified,Y,Y,Y
19502024,1950,2024,CO0260100,CO0260100,,N,N,,I,GUNNISON,GUNNISON,Gunnison,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,6897,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,2,16,2,2,4,2.3,2.9,1992-01-01,2006-01-01,2006-02-01,2014-02-01,2016-01-01,2013-04-01,N,GUNNISON,Not Specified,Y,Y,Y
19512024,1951,2024,CO0260200,CO0260200,,N,N,,I,MOUNT CRESTED BUTTE,MOUNT CRESTED BUTTE,Mount Crested Butte,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,969,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,7.2,8.3,1992-01-01,1997-01-01,2003-03-01,2014-03-01,2016-01-01,2014-02-01,N,GUNNISON,Not Specified,Y,Y,Y
19522024,1952,2024,CO0260300,CO0260300,,N,N,,I,CRESTED BUTTE,CRESTED BUTTE,Crested Butte,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1660,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,1,1,5.4,6.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,GUNNISON,Not Specified,Y,Y,Y
19532024,1953,2024,CO0270000,CO0270000,,N,N,,I,HINSDALE,HINSDALE,Hinsdale,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,764,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,1,1,2,5.2,6.5,1992-01-01,1997-01-01,2003-03-01,2014-07-01,2016-01-01,2014-07-01,N,HINSDALE,Not Specified,Y,Y,Y
19572024,1957,2024,CO0290000,CO0290000,,N,N,,I,JACKSON,JACKSON,Jackson,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,1297,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,2,0,2,1,6,7,2.3,6.9,1992-01-01,1997-01-01,2003-03-01,2014-08-01,2016-03-01,2013-04-01,N,JACKSON,Not Specified,Y,Y,Y
19582024,1958,2024,CO0300000,CO0300000,,N,N,,I,JEFFERSON,JEFFERSON,Jefferson,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,199783,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,302,188,490,65,178,243,1.8,3.7,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19592024,1959,2024,CO0300100,CO0300100,,N,N,,I,ARVADA,ARVADA,Arvada,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,120456,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,136,12,148,27,39,66,1.4,1.8,1992-01-01,2006-01-01,2006-06-01,2014-05-01,2016-02-01,2013-04-01,N,"ADAMS, JEFFERSON","Denver-Aurora-Centennial, CO",Y,Y,Y
19602024,1960,2024,CO0300200,CO0300200,,N,N,,I,GOLDEN,GOLDEN,Golden,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,20193,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,7,45,13,11,24,2.5,3.4,1992-01-01,1997-01-01,2003-04-01,2014-02-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19612024,1961,2024,CO0300300,CO0300300,,N,N,,I,EDGEWATER,EDGEWATER,Edgewater,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4842,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,1,16,3,3,6,3.7,4.5,1992-01-01,2012-01-01,2012-11-01,2014-05-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19622024,1962,2024,CO0300400,CO0300400,,N,N,,I,LAKEWOOD,LAKEWOOD,Lakewood,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,155868,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,229,46,275,49,88,137,1.8,2.6,1992-01-01,1997-01-01,2003-03-01,2014-03-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19632024,1963,2024,CO0300500,CO0300500,,N,N,,I,WHEAT RIDGE,WHEAT RIDGE,Wheat Ridge,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,31615,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,67,7,74,17,17,34,2.7,3.4,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19642024,1964,2024,CO0300600,CO0300600,,N,N,,I,LAKESIDE,LAKESIDE,Lakeside,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,16,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,12,0,12,2,2,4,875.0,1000.0,1992-01-01,2012-01-01,2012-07-01,2014-02-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19662024,1966,2024,CO0300800,CO0300800,,N,N,,I,CO SCHOOL OF MINES,CO SCHOOL OF MINES,Colorado School of Mines,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,3,1,4,0,0,1992-01-01,1997-01-01,2003-04-01,2014-05-01,2016-01-01,2014-05-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19672024,1967,2024,CO0300900,CO0300900,,N,N,,I,MOUNTAIN VIEW,MOUNTAIN VIEW,Mountain View,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,513,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,1,7,3,0,3,17.5,19.5,1992-01-01,1997-01-01,2015-01-01,2015-01-01,2016-02-01,2015-01-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19682024,1968,2024,CO0301000,CO0301000,,N,N,,I,RED ROCKS COMMUNITY COLL,RED ROCKS COMMUNITY COLL,Red Rocks Community College,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,1,8,0,4,4,0,0,1992-01-01,1997-01-01,2003-07-01,2014-04-01,2016-01-01,2013-04-01,N,JEFFERSON,"Denver-Aurora-Centennial, CO",Y,Y,Y
19692024,1969,2024,CO0310000,CO0310000,,N,N,,I,KIOWA,KIOWA,Kiowa,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,1372,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,0,4,0,1,1,2.9,3.6,1992-01-01,1998-06-01,1998-06-01,2019-11-01,2019-11-01,2019-11-01,N,KIOWA,Not Specified,Y,Y,Y
