data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,16,182827126,0.060,1,17521290
2024,12,194742323,1.740,1,19284685
2024,8,182827239,0.310,1,17521307
2024,12,182827239,0.690,1,17521308
2024,12,194742345,0.310,1,19284689
2024,13,194742345,0.380,1,19284690
2024,11,182589422,1.000,1,17481037
2024,16,182827147,1.100,1,17521295
2024,12,189967113,0.570,1,18607373
2024,12,182827237,1.070,1,17521306
2024,8,182826976,0.080,1,17521271
2024,5,183382261,1.000,1,17608493
2024,8,182826892,0.660,1,17521263
2024,2,184690919,3.060,1,17808012
2024,12,184690919,65.430,1,17808013
2024,16,184690919,0.420,1,17808014
2024,8,185725090,23.000,9,17965154
2024,12,185725090,0.510,1,17965155
2024,12,184641925,0.080,1,17801956
2024,12,184644007,6.460,1,17802429
2024,12,182676575,0.890,1,17495286
2024,12,184642437,0.400,1,17802086
2024,12,184642045,1.050,1,17801971
2024,12,184662480,0.100,1,17804364
2024,12,184641942,0.340,1,17801958
2024,2,184641965,24.020,1,17801963
2024,12,191386064,5.090,1,18810011
2024,2,184690837,0.960,1,17808003
2024,12,184690837,0.560,1,17808004
2024,12,184688184,1.000,1,17807604
2024,8,184642440,0.260,1,17802090
2024,12,184642393,0.060,1,17802072
2024,8,184642001,9.630,1,17801966
2024,12,184642001,0.240,1,17801967
2024,16,184663626,100.000,5,17804588
2024,8,184641969,1.100,1,17801964
2024,12,184641969,2.620,1,17801965
2024,16,185723549,5.740,1,17964776
2024,7,184641944,0.850,1,17801959
2024,12,184642061,1.450,1,17801972
2024,7,184688140,3.000,9,17807600
2024,7,184641957,0.140,1,17801961
2024,12,184641957,0.350,1,17801962
2024,7,198096354,11.250,1,19757936
2024,12,198096354,0.960,1,19757937
2024,12,194742370,4.130,1,19284695
2024,8,194739345,13.580,1,19284391
2024,12,194739345,25.490,1,19284392
2024,12,184642269,1.240,1,17802030
2024,12,184641904,0.820,1,17801950
2024,16,185725096,0.100,1,17965156
2024,12,184641921,0.090,1,17801953
2024,6,185726947,0.860,1,17965376
2024,15,185725011,0.220,1,17965146
2024,8,186868322,0.310,1,18135756
2024,12,186868322,1.180,1,18135757
2024,16,185727116,1.600,1,17965379
2024,12,185723612,0.450,1,17964780
2024,5,185725033,0.010,1,17965147
2024,5,185725047,7.960,1,17965149
2024,8,185723539,0.040,1,17964774
2024,2,185796947,4.550,1,17975989
2024,12,192628262,0.380,1,18989532
2024,12,185725038,1.430,1,17965148
2024,8,196715315,162.610,1,19551228
2024,16,185725132,14.000,9,17965157
2024,16,186623833,0.110,1,18099506
2024,12,189968327,14.420,1,18607500
2024,12,185723563,0.240,1,17964778
2024,12,185725006,0.060,1,17965145
2024,12,185723581,4.720,1,17964779
2024,12,191386013,6.440,1,18810002
2024,12,185797250,4.030,1,17976067
2024,2,185727090,0.190,1,17965378
2024,12,198096359,5.450,1,19757938
2024,16,192973945,31.720,1,19037966
2024,17,192973945,31.720,1,19037967
2024,12,185725161,0.370,1,17965162
2024,17,185726787,6.250,1,17965365
2024,8,196715638,18.000,1,19551263
2024,8,186879278,0.430,1,18137101
2024,12,186879278,0.830,1,18137102
2024,8,186878518,0.320,1,18137039
2024,12,186878301,1.190,1,18137017
2024,12,187000098,0.210,1,18154985
2024,12,198096369,0.600,1,19757942
2024,16,198096369,5.000,1,19757943
2024,1,186878660,0.110,1,18137051
2024,12,188445787,1.450,1,18376373
2024,8,186878279,0.220,1,18137014
2024,2,186878629,0.520,1,18137049
2024,12,186878629,1.000,9,18137050
2024,12,197952635,56.670,1,19733339
2024,2,186878369,0.050,1,18137023
2024,12,186878451,2.590,1,18137032
2024,12,186878491,50.000,5,18137035
2024,8,186878513,1.886,1,18137037
2024,7,193900583,1.200,1,19178537
2024,12,193900583,0.260,1,19178538
2024,16,196715625,18.610,1,19551261
2024,8,186878466,0.210,9,18137033
2024,8,186878679,0.110,1,18137054
2024,12,186878712,0.040,1,18137057
2024,12,186868350,0.060,1,18135758
2024,7,186868354,0.640,1,18135760
2024,17,186868354,0.150,1,18135761
2024,12,188445766,0.060,1,18376371
2024,12,194742376,0.260,1,19284696
2024,12,186878628,0.410,1,18137048
2024,12,191386066,0.360,1,18810012
2024,16,191386066,3.580,1,18810013
2024,16,198096378,3.670,1,19757944
2024,11,188447774,0.620,1,18376601
2024,7,189967469,0.910,1,18607401
2024,12,189967469,2.000,1,18607402
2024,8,190448557,1.270,1,18669212
2024,12,186878604,0.660,1,18137045
2024,12,186878277,0.520,1,18137013
2024,16,188443465,0.200,1,18376093
2024,2,189966166,4.660,1,18607206
2024,7,189966166,0.310,1,18607207
2024,12,189966166,14.440,1,18607208
2024,12,188445827,1.000,1,18376378
2024,4,188447236,0.560,1,18376555
2024,12,188447236,1.120,1,18376556
2024,15,188447160,0.110,1,18376550
2024,12,188444450,0.070,1,18376218
2024,12,188445878,1.190,1,18376383
2024,7,189967558,2.290,1,18607414
2024,12,189967558,1.920,1,18607415
2024,12,188443374,0.340,1,18376084
2024,8,198096384,3.040,1,19757945
2024,7,190456405,3.740,1,18670104
2024,12,190456405,3.280,1,18670105
2024,16,190456405,0.230,1,18670106
2024,7,188447092,0.080,1,18376540
2024,12,191386080,84.080,1,18810017
2024,9,194741316,1.000,1,19284530
2024,12,188443260,0.050,1,18376076
2024,16,188443260,0.210,1,18376077
2024,8,188445761,0.250,1,18376370
2024,8,189911020,0.060,1,18597789
2024,8,196713187,4.310,1,19550996
2024,16,196713187,0.090,1,19550997
2024,12,196713154,25.660,1,19550993
2024,12,188788567,0.110,1,18427729
2024,12,190456553,1.500,1,18670124
2024,8,188724962,0.220,1,18420978
2024,12,188724962,1.280,1,18420979
2024,16,188724962,0.200,1,18420980
2024,8,189968069,7.800,1,18607474
2024,12,189968069,63.610,1,18607475
2024,8,188447201,6.070,1,18376552
2024,12,188447201,15.120,1,18376553
2024,12,188445851,3.050,1,18376380
2024,12,189968006,1.190,1,18607464
2024,7,188445858,0.100,1,18376382
2024,12,198096386,2.570,1,19757946
2024,8,188445745,0.250,1,18376364
2024,12,188445745,2.710,1,18376365
2024,12,197949837,4.330,1,19733067
2024,7,194742389,1.790,1,19284697
2024,12,194742389,0.950,1,19284698
2024,12,198096389,5.630,1,19757947
2024,8,189967554,4.000,9,18607411
2024,12,189968071,0.060,1,18607476
2024,8,196719153,1.860,1,19551710
2024,12,189968146,0.370,1,18607487
2024,7,191386078,5.390,1,18810015
2024,12,191386078,1.710,1,18810016
2024,8,189968059,0.840,1,18607471
2024,11,189968059,6.220,1,18607472
2024,16,189968059,1.850,1,18607473
2024,12,190225608,0.670,1,18636979
2024,16,190225608,2.570,1,18636980
2024,12,192627352,1.320,1,18989325
2024,12,189968082,0.760,1,18607478
2024,5,189968179,0.500,3,18607489
2024,12,189968030,0.430,1,18607469
2024,12,192626572,0.160,1,18989232
2024,8,196717958,1.430,1,19551515
2024,12,192627742,2.400,1,18989377
2024,16,192627742,2.690,1,18989378
2024,8,197025128,5.830,1,19593873
2024,12,197025128,156.010,1,19593874
2024,12,193900588,0.260,1,19178540
2024,16,193900588,1.080,1,19178541
2024,12,194739434,0.930,1,19284394
2024,12,189968210,0.090,1,18607492
2024,7,189967533,0.240,1,18607410
2024,12,189967532,1.290,1,18607409
2024,8,189967458,0.740,1,18607400
2024,12,189968007,7.429,1,18607465
2024,12,191386276,3.970,1,18810045
2024,16,191386445,0.820,1,18810105
2024,12,196717961,4.980,1,19551516
2024,14,196717961,5.500,1,19551517
2024,2,196715301,30.290,1,19551225
2024,4,193900445,1.100,1,19178522
2024,12,193900445,18.770,1,19178523
2024,12,191386093,0.340,1,18810019
2024,1,191386314,0.690,1,18810051
2024,12,191386074,1.400,1,18810014
2024,12,192626608,0.510,1,18989234
2024,12,191397186,0.150,1,18812313
2024,12,192628263,0.070,1,18989533
2024,17,191386792,0.760,1,18810128
2024,12,191386041,12.880,1,18810003
2024,16,191386041,0.850,1,18810004
2024,12,191386087,2.000,1,18810018
2024,5,192626540,8.160,1,18989230
2024,7,192626581,0.760,1,18989233
2024,12,192627328,0.870,1,18989324
2024,12,192973946,0.520,1,19037968
2024,12,192627447,0.178,1,18989339
2024,12,192627367,0.140,1,18989328
2024,12,192627752,0.960,1,18989380
2024,12,193900441,14.300,1,19178521
2024,8,192626773,0.630,1,18989253
2024,16,192626773,0.630,1,18989254
2024,8,192627741,0.100,1,18989376
2024,12,194741579,0.080,1,19284593
2024,12,192628281,0.290,1,18989534
2024,8,192627473,0.100,1,18989341
2024,12,192627473,1.020,1,18989342
2024,7,194742400,4.520,1,19284700
2024,12,194742400,0.430,1,19284701
2024,17,194742400,4.490,1,19284702
2024,12,193929959,0.100,1,19181536
2024,12,193930011,0.070,1,19181538
2024,8,193930029,0.550,1,19181543
2024,12,193900194,1.390,1,19178505
2024,15,196717966,6.660,1,19551518
2024,12,193930043,1.090,1,19181545
2024,16,193930043,0.220,1,19181546
2024,12,193900424,1.570,1,19178517
2024,5,193930047,16.690,1,19181547
2024,12,193930047,0.060,1,19181548
2024,5,193900387,7.030,3,19178516
2024,5,193900143,0.320,1,19178503
2024,5,193933022,50.910,1,19181964
2024,8,193933108,0.340,1,19181976
2024,2,198102424,0.750,1,19758971
2024,8,193933030,0.100,1,19181965
2024,8,196717979,5.150,1,19551522
2024,12,196717979,0.520,1,19551523
2024,7,193933129,4.000,9,19181981
2024,12,193933138,0.100,1,19181982
2024,7,193934068,3.300,1,19182094
2024,12,193934068,0.400,1,19182095
2024,12,193934072,1.710,1,19182096
2024,8,193934777,0.320,8,19182209
2024,12,193934777,0.590,8,19182210
2024,12,194742410,3.430,1,19284703
2024,8,194742428,1.000,9,19284708
2024,16,194742426,0.660,1,19284707
2024,12,196719161,0.550,1,19551714
2024,7,194742432,6.070,1,19284710
2024,12,194742432,1.250,1,19284711
2024,12,194739457,1.130,1,19284395
2024,2,196719168,0.920,1,19551715
2024,7,196719168,23.000,9,19551716
2024,5,194741297,54.400,1,19284529
2024,2,196719172,5.010,1,19551717
2024,11,196719172,398.250,1,19551718
2024,12,196719172,0.070,1,19551719
2024,7,198102423,1.970,1,19758969
2024,16,198102423,1.970,1,19758970
2024,8,197951401,1.650,1,19733247
2024,12,197951401,0.810,1,19733248
2024,8,196719179,4.330,1,19551722
2024,2,198102426,3.320,1,19758972
2024,12,198102426,7.860,1,19758973
2024,12,194743800,0.120,1,19284935
2024,8,196715632,0.060,1,19551262
2024,12,198102432,0.160,1,19758974
2024,16,194744135,0.100,1,19284972
2024,12,194744531,0.160,1,19284999
2024,2,196719207,0.270,1,19551724
2024,8,178957369,7.000,9,16958330
2024,7,188202150,3.000,9,18341153
2024,16,188202150,1.000,9,18341154
2024,2,189436791,14.400,1,18527721
2024,12,189436791,2.210,1,18527722
2024,17,189436791,1.150,1,18527723
2024,12,188202235,3.400,1,18341157
2024,7,188202571,0.860,1,18341201
2024,7,188202602,2.000,9,18341202
2024,12,188202602,1.000,9,18341203
2024,12,188202602,1.000,1,18341204
2024,7,190880319,44.000,9,18734530
2024,12,188202729,0.900,1,18341219
2024,7,188202734,1.000,9,18341220
2024,12,188202734,0.500,1,18341221
2024,5,188202938,128.770,1,18341236
2024,12,188202938,74.990,1,18341237
2024,12,189581956,0.440,1,18549806
2024,7,188203288,58.000,9,18341267
2024,7,198450943,4281.000,9,19810586
2024,17,198450943,1.000,9,19810587
2024,12,188203308,1.490,1,18341271
2024,7,188203898,0.430,1,18341348
2024,12,188203898,0.920,1,18341349
2024,7,197672957,5.660,1,19692069
2024,12,197672957,6.550,1,19692070
2024,7,188204028,9.000,9,18341369
2024,7,188204495,0.090,1,18341452
2024,12,188204674,0.500,1,18341461
2024,5,188204691,0.500,1,18341462
2024,12,188204715,0.070,3,18341463
2024,7,190325698,3.000,9,18652854
2024,12,190325698,0.340,1,18652855
2024,7,188204749,0.100,1,18341465
2024,12,188204768,3.030,1,18341467
2024,7,188204771,11.570,1,18341468
2024,7,188204773,0.300,1,18341469
2024,7,189259606,0.100,1,18500122
2024,7,188204787,2.000,9,18341470
2024,12,188204810,1.500,1,18341471
2024,5,188205059,30.140,1,18341521
2024,7,188205059,10.650,1,18341522
2024,16,188205059,4.210,1,18341523
2024,12,189448714,25.000,1,18529624
2024,7,198450947,1.700,1,19810589
2024,12,189448720,1.180,1,18529625
2024,7,188205178,0.020,1,18341540
2024,7,189448726,3.000,9,18529626
2024,7,189448731,24.000,9,18529627
2024,12,189448743,0.400,1,18529628
2024,5,188205268,38.610,1,18341550
2024,12,189448772,1.100,1,18529629
2024,7,189448809,0.500,1,18529630
2024,12,189448809,3.840,1,18529631
2024,7,189448824,1.000,9,18529632
2024,7,189448860,1.200,1,18529633
2024,12,189448860,1.000,9,18529634
2024,12,189448860,0.510,1,18529635
2024,7,189448883,0.300,1,18529636
2024,2,189448887,1.200,1,18529637
2024,7,189448895,0.640,1,18529638
2024,12,189448913,2.050,1,18529639
2024,5,189448979,231.000,1,18529640
2024,7,189449003,18.000,9,18529641
2024,12,189449003,1.920,1,18529642
2024,12,189449046,5.310,1,18529643
2024,7,189449070,0.220,1,18529644
2024,8,189449070,5.940,1,18529645
2024,12,189449070,1.370,1,18529646
2024,7,189449132,0.320,1,18529647
2024,12,189449132,1.070,1,18529648
2024,12,189449142,4.560,1,18529649
2024,16,189449142,4.560,1,18529650
2024,12,189449154,1.600,1,18529651
2024,7,192244804,50.000,9,18932958
2024,12,192244804,738.250,1,18932959
2024,12,189449276,1.000,1,18529656
2024,12,189449288,0.940,1,18529657
2024,7,189449304,1.940,1,18529658
2024,12,189449304,18.300,1,18529659
2024,7,189449306,0.300,1,18529660
2024,7,189449335,0.400,1,18529661
2024,2,190325700,72.760,1,18652859
2024,7,190325700,10.740,1,18652860
2024,5,189449426,13.570,1,18529664
2024,12,189449426,1.970,1,18529665
2024,7,189449429,0.590,1,18529666
2024,7,189449439,90.000,9,18529667
2024,12,189449479,0.470,1,18529668
2024,7,189449492,3.110,1,18529669
2024,12,189449498,2.600,1,18529670
2024,5,198450951,9.000,1,19810592
2024,7,198450951,8.700,1,19810593
2024,12,198450951,4.100,1,19810594
2024,12,189449560,1.200,1,18529674
2024,7,189449565,8.000,9,18529675
2024,12,189449565,0.300,1,18529676
2024,5,189449567,5.680,1,18529677
2024,7,189449567,0.220,1,18529678
2024,12,189449567,1.750,1,18529679
2024,7,189449586,3.080,1,18529680
2024,12,189449586,4.850,1,18529681
2024,12,189449589,10.550,1,18529682
2024,12,189449592,5.440,1,18529683
2024,17,189449592,13.000,1,18529684
2024,2,189449596,3.080,1,18529685
2024,12,189449598,46.320,1,18529686
2024,4,189449614,2.200,1,18529687
2024,7,189449614,110.000,9,18529688
2024,12,189449614,4.900,1,18529689
2024,4,189449636,0.440,1,18529690
2024,12,189449636,1.490,1,18529691
2024,12,189449646,0.330,1,18529692
2024,12,189449651,1.000,1,18529693
2024,13,189449651,1.000,1,18529694
2024,7,189449658,7.700,1,18529695
2024,7,189449801,1.000,1,18529704
2024,12,189449808,0.500,1,18529707
2024,7,188795634,0.660,1,18429214
2024,12,188795634,0.130,1,18429215
2024,12,181071204,79.190,1,17255829
2024,7,179946832,4.810,1,17094009
2024,7,179946843,0.850,1,17094011
2024,12,179946843,3.670,1,17094012
2024,7,181071209,41.600,1,17255830
2024,17,181071209,1.000,9,17255831
2024,7,179946857,8.000,1,17094016
2024,12,179946857,7.200,1,17094017
2024,16,179946857,1.000,9,17094018
2024,7,179946861,0.300,1,17094019
2024,12,179946861,1.600,1,17094020
2024,7,179946864,0.470,1,17094021
2024,12,181061903,14.700,1,17254385
2024,7,179946880,1.700,1,17094023
2024,2,181062019,1.790,1,17254402
2024,7,179946890,1.300,1,17094024
2024,12,179946890,1.500,1,17094025
2024,7,181071211,0.830,1,17255832
2024,12,181071211,3.570,1,17255833
2024,5,181071214,1.000,9,17255834
2024,2,181344453,82.790,1,17297647
2024,5,181344453,0.320,3,17297648
2024,7,181344457,0.400,1,17297649
2024,12,181344457,1.420,1,17297650
2024,7,181344460,1.340,1,17297651
2024,4,181344462,0.890,1,17297652
2024,7,181344462,1.000,9,17297653
2024,12,181344462,1.280,1,17297654
2024,7,181344464,0.780,1,17297655
2024,12,181344520,1.900,1,17297667
2024,7,181344488,1.000,9,17297656
2024,7,181344489,1.000,9,17297657
2024,12,181344489,3.300,1,17297658
2024,7,181344491,4.300,1,17297659
2024,12,181344491,2.300,1,17297660
2024,7,181344493,1.000,9,17297661
2024,12,181344493,0.800,1,17297662
2024,12,181344495,3.200,1,17297663
2024,2,181344497,0.800,1,17297664
2024,12,181344497,13.400,1,17297665
2024,12,181344511,4.760,1,17297666
2024,7,182775412,0.180,1,17513321
2024,7,182831354,0.760,1,17522034
2024,12,182926938,2.200,1,17537026
2024,12,182831362,5.890,1,17522036
2024,5,182926940,1.000,1,17537027
2024,7,184505981,1.000,9,17777740
2024,7,184506196,0.670,1,17777774
2024,7,182831370,2.000,9,17522038
2024,7,182831370,2.000,1,17522039
2024,5,182831371,4.000,1,17522040
2024,2,182831390,1.000,1,17522041
2024,12,182831395,1.000,1,17522042
2024,13,182831395,2.200,1,17522043
2024,12,182831396,3.960,1,17522044
2024,12,182831397,0.110,1,17522045
2024,12,182831399,27.000,1,17522046
2024,7,182831400,6.000,9,17522047
2024,12,182831400,2.200,1,17522048
2024,5,182831403,1.000,9,17522049
2024,12,182831407,1.760,1,17522050
2024,7,182831409,1.000,9,17522051
2024,7,182831409,1.050,1,17522052
2024,5,184506125,51.900,1,17777766
2024,12,184687191,6.230,1,17807537
2024,5,184687202,1.000,9,17807538
2024,5,184687602,1.000,9,17807561
2024,5,184687602,4.300,1,17807562
2024,5,184687604,1.000,9,17807563
2024,5,184687606,1.000,9,17807564
2024,5,184687608,2.000,9,17807565
2024,7,184687613,1.080,1,17807566
2024,5,187446110,2.000,9,18225949
2024,12,187446110,195.000,1,18225950
2024,5,184687620,1.000,1,17807569
2024,7,184687787,4.000,9,17807585
2024,7,184687787,0.470,1,17807586
2024,5,184687624,3.000,9,17807570
2024,5,184687627,2.000,9,17807571
2024,12,184687630,1.070,1,17807572
2024,12,185340042,1.310,1,17911693
2024,5,186384560,1.000,9,18062587
2024,5,186384560,1.000,1,18062588
2024,12,184687664,33.940,1,17807576
2024,12,184687676,5.520,1,17807577
2024,7,185347556,0.100,1,17912572
2024,12,184687695,8.920,1,17807580
2024,7,184687700,1.950,1,17807581
2024,12,184687700,0.660,1,17807582
2024,7,184687707,2.770,1,17807583
2024,12,184687707,40.000,5,17807584
2024,7,185478604,2.400,1,17931201
2024,2,185478610,6.400,1,17931202
2024,12,185478624,6.400,1,17931203
2024,7,185478657,8.000,9,17931204
2024,12,185478657,0.950,1,17931205
2024,7,186384651,3.000,9,18062606
2024,7,185478660,5.000,9,17931207
2024,5,185478663,0.000,1,17931208
2024,12,185478674,1.040,1,17931209
2024,7,186698267,0.020,1,18110986
2024,12,186698267,1.680,1,18110987
2024,5,186698269,1.000,9,18110988
2024,7,186698282,72.000,9,18110989
2024,12,186698293,9.160,1,18110990
2024,7,186698316,1.920,1,18110991
2024,12,186698316,2.050,1,18110992
2024,12,186698320,4.350,1,18110993
2024,5,186698339,2.000,9,18110994
2024,7,186698342,7.000,9,18110995
2024,12,186698342,2.200,1,18110996
2024,7,187841088,0.460,1,18284283
2024,7,186698352,7.890,1,18110997
2024,16,186698352,1.370,1,18110998
2024,7,186698356,3.000,1,18111000
2024,7,188190879,1.950,1,18340115
2024,5,188190884,1.000,9,18340116
2024,7,188190887,0.760,1,18340117
2024,12,188190887,0.720,1,18340118
2024,7,188190894,0.230,1,18340119
2024,12,188190899,1.670,1,18340120
2024,7,188190903,1.870,1,18340121
2024,12,188190903,2.140,1,18340122
2024,12,189240635,3.610,1,18496781
2024,7,190889914,17.000,9,18736158
2024,12,190889914,3.980,1,18736159
2024,7,190602784,0.300,1,18693728
2024,12,190602805,4.090,1,18693729
2024,4,190602810,0.080,1,18693730
2024,7,190602810,1.620,1,18693731
2024,12,190602815,4.850,1,18693732
2024,5,190602817,1.000,9,18693733
2024,12,190602819,70.270,1,18693734
2024,12,190602828,1.660,1,18693735
2024,4,190602829,2.870,1,18693736
2024,7,190602829,1.000,9,18693737
2024,7,190602857,6.950,1,18693738
2024,12,190602857,30.110,1,18693739
2024,12,190602866,4.700,1,18693740
2024,2,190602868,3.030,1,18693741
2024,12,190602868,4.500,1,18693742
2024,12,190602871,58.400,1,18693743
2024,16,190602871,53.000,9,18693744
2024,12,190889920,3.320,1,18736161
2024,2,190614587,0.110,1,18695586
2024,7,190614587,13.010,1,18695587
2024,12,190605761,7.440,1,18694201
2024,8,190605771,1.020,1,18694202
2024,12,190605771,14.900,1,18694203
2024,12,190605772,15.760,1,18694204
2024,12,190605773,6.670,1,18694205
2024,5,190605775,1.000,9,18694206
2024,12,190605778,1.000,1,18694207
2024,5,190605783,2.500,3,18694208
2024,11,190605783,2.500,3,18694209
2024,16,180050786,0.020,1,17106525
2024,12,179944515,19.500,1,17093774
2024,16,180127999,25.000,9,17117705
2024,12,180050792,0.200,1,17106527
2024,12,180117238,0.100,1,17116420
2024,17,180128727,1.000,1,17117849
2024,12,179832031,15.400,1,17078694
2024,12,181378060,0.010,1,17302253
2024,12,182775545,2.500,1,17513332
2024,12,193411866,2.000,1,19101646
2024,15,193411866,3.200,1,19101647
2024,5,181378053,1.000,9,17302251
2024,12,181378109,0.400,1,17302270
2024,16,182776032,0.100,1,17513393
2024,5,182775680,2.000,9,17513340
2024,12,182775755,2.900,1,17513343
2024,12,182775695,25.300,1,17513341
2024,16,182775695,0.800,1,17513342
2024,16,182775549,0.400,1,17513333
2024,16,183271790,0.600,1,17593523
2024,17,182691415,10.000,9,17497215
2024,12,184639263,3.300,1,17801646
2024,12,184639248,23.800,1,17801645
2024,12,184639316,0.500,1,17801651
2024,16,185550220,0.100,1,17941427
2024,12,185474922,9.900,1,17930487
2024,2,185475511,1.000,1,17930550
2024,16,185474920,5.800,1,17930486
2024,9,185474935,1.000,1,17930488
2024,11,185474935,1.000,1,17930489
2024,12,187446186,5.500,1,18225952
2024,16,187446186,126.000,9,18225953
2024,12,186867873,0.400,1,18135706
2024,1,186867839,8.100,1,18135702
2024,4,186867839,0.200,1,18135703
2024,16,186867839,12.000,9,18135704
2024,8,187446188,15.000,9,18225954
2024,12,187446154,1.600,1,18225951
2024,12,186867441,0.300,1,18135674
2024,12,188790188,0.080,1,18428103
2024,12,188198017,2.100,1,18340859
2024,12,192375277,0.200,1,18948181
2024,12,188198740,2.000,1,18340893
2024,8,188197915,1.100,1,18340852
2024,12,188197915,1.500,1,18340853
2024,8,188197949,0.950,9,18340856
2024,16,189326761,1.000,9,18512626
2024,16,189326827,6.000,9,18512627
2024,1,188749305,0.300,1,18424520
2024,12,189021182,0.000,1,18464785
2024,16,189326690,79.000,9,18512623
2024,12,189326830,0.500,1,18512628
2024,12,189326675,0.200,1,18512622
2024,16,190315375,1.100,1,18651803
2024,16,190605430,0.200,1,18694171
2024,1,190604001,0.600,1,18693967
2024,12,190605387,156.300,1,18694167
2024,16,190605387,518.600,1,18694168
2024,17,190605387,2.300,1,18694169
2024,5,192376979,0.100,1,18948271
2024,12,192207003,0.200,1,18926186
2024,8,192206784,0.200,1,18926180
2024,1,192376980,0.100,1,18948272
2024,12,192262537,1.100,1,18934944
2024,14,192266468,2.000,9,18935291
2024,12,192049183,0.000,1,18901318
2024,12,193515193,0.600,1,19117210
2024,12,193517011,0.100,1,19117481
2024,12,193208800,30.000,1,19071686
2024,12,193518999,4.300,1,19117937
2024,15,193519001,0.300,1,19117938
2024,8,194983512,3.100,1,19316846
2024,1,195771937,1.200,1,19427849
2024,15,195771937,0.800,1,19427850
2024,12,195771935,0.200,1,19427848
2024,16,194784154,7.000,1,19289727
2024,5,195771961,2.000,1,19427852
2024,12,184467584,1.020,1,17771536
2024,12,178266850,2.990,1,16858725
2024,7,178898572,4.000,1,16950739
2024,12,178898572,0.680,1,16950740
2024,12,179831450,3.710,1,17078610
2024,12,179832088,0.190,1,17078705
2024,12,179832084,0.340,1,17078704
2024,7,179848735,3.200,1,17082564
2024,12,180250506,0.030,1,17135068
2024,12,180289855,4.600,1,17140116
2024,12,180301546,0.230,1,17141353
2024,12,180884667,4.570,1,17229805
2024,7,180831707,2.000,9,17219605
2024,12,180831707,30.220,1,17219606
2024,12,181375747,0.600,1,17301850
2024,12,181390111,3.200,1,17304350
2024,12,181998851,13.300,1,17396503
2024,16,182016218,10.000,1,17398952
2024,12,181694824,0.600,1,17344999
2024,7,181694824,0.900,1,17344998
2024,1,181998844,0.300,1,17396502
2024,12,182230060,23.500,1,17429917
2024,13,182016136,1.900,1,17398921
2024,12,182786836,0.800,1,17515345
2024,12,182016137,0.500,1,17398922
2024,12,182781970,1.800,1,17514338
2024,12,182650146,0.100,1,17490693
2024,5,182648383,1.000,7,17490367
2024,2,182775530,4.320,1,17513329
2024,7,182775530,0.550,1,17513330
2024,12,182775530,7.600,1,17513331
2024,7,182852444,2.660,1,17525080
2024,12,183364693,3.030,1,17606165
2024,12,183248626,0.190,1,17589212
2024,12,184465216,0.580,1,17771078
2024,16,184465216,122.000,9,17771079
2024,2,184467577,1.080,1,17771535
2024,12,183251721,0.950,1,17589970
2024,12,183418879,1.000,1,17614488
2024,12,184506675,3.830,1,17777846
2024,7,184506692,7.030,1,17777848
2024,12,184506692,17.410,1,17777849
2024,12,184693404,1.000,1,17808262
2024,7,184693317,16.000,9,17808250
2024,7,184687065,28.000,9,17807526
2024,7,184901825,40.000,9,17838231
2024,12,184908338,1.000,1,17839171
2024,12,184692720,1.200,1,17808115
2024,12,184956213,2.400,1,17847982
2024,12,184692723,703.580,1,17808116
2024,16,184692723,85.270,1,17808117
2024,12,185136251,1.010,1,17880730
2024,12,185136529,5.640,1,17880772
2024,12,184968678,1.100,1,17849219
2024,7,186421906,1.000,9,18068718
2024,12,186151462,1.000,1,18033622
2024,8,186084458,0.400,1,18023112
2024,12,186867390,1.600,1,18135668
2024,12,186890265,2.500,1,18138865
2024,12,186084483,10.800,1,18023117
2024,2,186084490,0.100,1,18023121
2024,12,186998265,1.800,1,18154821
2024,12,187446989,2.000,1,18226014
2024,12,187446993,1.000,1,18226015
2024,2,187629570,9.700,1,18254070
2024,12,187769857,0.330,1,18267809
2024,7,187796793,6.000,9,18274530
2024,1,186841343,1.000,1,18132349
2024,12,186841343,1.000,1,18132350
2024,7,187804834,3.040,1,18276193
2024,12,187804834,61.170,1,18276194
2024,12,187589765,11.950,1,18249403
2024,5,186978711,4.000,1,18150600
2024,7,188207371,2.580,1,18341724
2024,12,187260819,2.110,1,18199205
2024,4,188208180,1.960,1,18341853
2024,12,188208180,0.770,1,18341854
2024,12,187553263,6.010,1,18245174
2024,1,188208989,2.510,1,18341974
2024,2,188216080,3.850,1,18342748
2024,12,188216080,6.060,1,18342749
2024,12,188850241,0.430,1,18437769
2024,12,187620855,3.840,1,18253099
2024,16,187620855,0.100,1,18253100
2024,12,189326928,0.480,1,18512633
2024,12,189326934,1.000,1,18512636
2024,12,189248361,11.370,1,18497480
2024,8,189675791,12.000,9,18563748
2024,12,189675791,3.510,1,18563749
2024,8,189968267,196.000,9,18607496
2024,12,189968267,6.540,1,18607497
2024,12,189535364,1.490,1,18542578
2024,7,189535367,0.480,1,18542579
2024,7,189968319,3.540,1,18607499
2024,1,190605466,10.050,1,18694175
2024,12,190859966,8.700,1,18731763
2024,12,190891000,21.370,1,18736258
2024,12,190924728,15.810,1,18740658
2024,1,190890813,0.015,1,18736231
2024,12,191386802,8.750,1,18810130
2024,16,191386802,6.000,9,18810131
2024,12,191386724,5.260,1,18810123
2024,4,191392500,0.060,1,18811532
