data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,227978909,
2024,41,227978914,
2024,41,227978912,
2024,41,229775612,
2024,41,229775615,
2024,39,229775622,
2024,41,229775627,
2024,41,229775637,
2024,41,237292679,
2024,41,229775635,
2024,41,231673807,
2024,41,231673782,
2024,5,231673788,
2024,41,233551042,
2024,5,231673804,
2024,41,231673805,
2024,41,231673809,
2024,41,233551054,
2024,41,233551059,
2024,41,233551065,
2024,41,233551070,
2024,41,233551098,
2024,41,235181912,
2024,41,235181917,
2024,13,233551112,
2024,41,235181928,
2024,41,235181925,
2024,41,235181941,
2024,5,235181944,
2024,41,237292723,
2024,5,237294208,
2024,38,237292761,
2024,41,240979933,
2024,41,243175409,
2024,5,243175411,
2024,5,240979934,
2024,5,240979929,
2024,41,239022266,
2024,5,239022268,
2024,41,239022269,
2024,41,239022273,
2024,41,220701219,
2024,5,220701229,
2024,38,220701229,
2024,41,220701501,
2024,41,220701507,
2024,5,228146496,
2024,41,244936688,
2024,41,244936691,
2024,41,222573382,
2024,5,224481902,
2024,5,224481903,
2024,5,226993020,
2024,41,228146513,
2024,41,222573412,
2024,31,229711876,
2024,41,222573455,
2024,41,226993026,
2024,41,222573452,
2024,5,224481908,
2024,41,224481909,
2024,41,224481913,
2024,41,244936694,
2024,41,224481918,
2024,41,224481922,
2024,5,229711881,
2024,41,224481946,
2024,38,226993085,
2024,41,229711882,
2024,41,226993049,
