data_year,criminal_act_id,offense_id
2024,9,228146548
2024,9,235173609
2024,6,228146550
2024,9,228146557
2024,6,228146551
2024,8,228146551
2024,9,228146552
2024,6,229711890
2024,8,229711890
2024,6,229711891
2024,6,240886487
2024,6,229711922
2024,8,229711922
2024,9,233612772
2024,6,232236038
2024,8,232236038
2024,6,229711920
2024,8,229711920
2024,6,229711955
2024,6,233612759
2024,3,229711943
2024,6,229711943
2024,6,229711944
2024,6,229711948
2024,8,229711948
2024,6,229711949
2024,8,229711949
2024,3,232236068
2024,6,232236068
2024,8,232236068
2024,6,233612761
2024,6,232236069
2024,6,232236070
2024,8,232236070
2024,6,233612764
2024,8,233612764
2024,1,232236085
2024,9,232236087
2024,6,233612767
2024,8,233612767
2024,6,233612768
2024,1,232236093
2024,8,232236093
2024,1,239232863
2024,3,239232863
2024,6,239232863
2024,1,239232864
2024,6,239232864
