data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,60255602,,52
2024,60255604,,51
2024,60253895,,51
2024,60255479,,51
2024,60253896,,51
2024,60255598,,51
2024,60253857,,51
2024,60255603,,51
2024,60254919,,53
2024,60254003,,51
2024,60650151,,51
2024,60650152,,51
2024,60253898,,51
2024,60386371,,51
2024,60254233,,51
2024,60253883,,51
2024,60253884,,51
2024,60253909,,51
2024,60253858,,51
2024,60253879,,51
2024,60254002,,51
2024,60254163,,51
2024,60524342,,51
2024,60524343,,51
2024,60253860,,51
2024,60253861,,5
2024,60253888,,51
2024,60254011,,51
2024,60253891,,51
2024,60254013,,51
2024,60253877,,51
2024,60333545,,51
2024,60253880,,52
2024,60254485,,51
2024,60255600,,51
2024,60253875,,52
2024,60255472,,51
2024,60253902,,51
2024,60254109,,51
2024,60253893,,51
2024,60253876,,51
2024,60254009,,51
2024,60255610,,51
2024,60253905,,51
2024,60253901,,52
2024,60253899,,51
2024,60253900,,51
2024,60255039,,51
2024,60254033,,51
2024,60253874,,51
2024,60254862,,51
2024,60386379,,51
2024,63121323,,51
2024,60255596,,51
2024,60254021,,51
2024,60255599,,51
2024,60253886,,51
2024,60253872,,51
2024,60336545,,51
2024,60336546,,51
2024,60253878,,51
2024,60253885,,51
2024,60254397,,51
2024,60253907,,52
2024,60426606,,51
2024,60427050,,51
2024,60427051,,51
2024,60426620,,51
2024,60426617,,51
2024,60426585,,51
2024,60426651,,5
2024,60426464,,51
2024,60426465,,51
2024,60426667,,51
2024,60426669,,51
2024,60426653,,51
2024,60426604,,51
2024,60426657,,51
2024,60426664,,5
2024,60426662,,51
2024,60426666,,51
2024,60426625,,51
2024,60426930,,51
2024,60426584,,51
2024,60484458,,51
2024,60426618,,51
2024,60426650,,51
2024,60427053,,51
2024,60426663,,51
2024,60426578,,51
2024,60426661,,51
2024,60426621,,51
2024,60426641,,51
2024,60426603,,51
2024,60426623,,53
2024,60486950,,52
2024,60486951,,51
2024,60426652,,51
2024,60426626,,51
2024,60426601,,51
2024,60426928,,51
2024,60426929,,52
2024,60426670,,51
2024,60426658,,51
2024,60426613,,51
2024,60426595,,51
2024,60426656,,51
2024,60426655,,51
2024,60426646,,51
2024,60426642,,5
2024,60514961,,51
2024,60426659,,51
2024,60508181,,51
2024,60426579,,51
2024,60426611,,51
2024,60426610,,51
2024,60426619,,51
2024,60426934,,51
2024,60426633,,51
2024,60506014,,51
2024,60506015,,52
2024,60426583,,51
2024,60514465,,51
2024,60514466,,51
2024,60426609,,51
2024,60426597,,5
2024,60426627,,51
2024,60426665,,51
2024,60426643,,52
2024,60427049,,51
2024,60426926,,51
2024,60426624,,51
2024,60426594,,51
2024,60426600,,51
2024,60509350,,51
2024,60426605,,52
2024,60426622,,51
2024,60426582,,51
2024,60426616,,51
2024,60426645,,51
2024,61157638,,51
2024,60426630,,51
2024,60426598,,52
2024,60426599,,51
2024,60426614,,51
2024,60426629,,51
2024,60523239,,51
2024,60514454,,51
2024,60514455,,51
2024,60514456,,51
2024,60514457,,51
2024,60514458,,51
2024,60514459,,51
2024,60514460,,51
2024,60514461,,51
2024,60514462,,51
2024,60514463,,51
2024,60514464,,51
2024,60426648,,51
2024,60426580,,51
2024,60426634,,51
2024,60426647,,51
2024,60426668,,51
2024,60426602,,52
2024,60426581,,51
2024,60426612,,51
2024,60524331,,51
2024,60524332,,51
2024,60426654,,51
2024,60426644,,51
2024,60426628,,51
2024,60650136,,51
2024,60426562,,51
2024,60426586,,51
2024,60426660,,51
2024,60426631,,51
2024,60426587,,51
2024,60426588,,51
2024,60426589,,51
2024,60426590,,51
2024,60426591,,51
2024,60426592,,51
2024,60426649,,51
2024,60850181,,51
2024,61357878,,51
2024,61357879,,51
2024,61357880,,51
2024,60887614,,51
2024,60736647,,51
2024,60736648,,51
2024,60847636,,51
2024,61108732,,51
2024,61108733,,51
2024,60850163,,51
2024,60860046,,51
2024,60860047,,51
2024,61109224,,51
2024,61109225,,51
2024,61109226,,51
2024,61357897,,51
2024,61357898,,51
2024,61357899,,51
2024,61357900,,51
2024,60851758,,51
2024,61357901,,51
2024,61357902,,51
2024,60850174,,51
2024,60847635,,51
2024,60847640,,51
2024,60847638,,51
2024,61707767,,51
2024,61357876,,51
2024,60851755,,51
2024,60848954,,51
2024,61357877,,51
2024,60847432,,51
2024,61108970,,51
